id,timestamp,usdc_balance,total_pnl,open_positions,mode
1,2026-03-23T14:04:17.955755+00:00,100.63829787234043,0.6382978723404253,0,PAPER
2,2026-03-23T14:05:35.252028+00:00,100.23471800067544,0.23471800067544812,0,PAPER
