market_time,slug,poly_outcome,binance_momentum,binance_direction,binance_close,momentum_pct,correct_prediction,abs_momentum,momentum_size,coin,market_type
2026-02-28 02:55:00+00:00,btc-updown-5m-1772247300,DOWN,-0.01585156869913238,DOWN,65976.7,-0.01585156869913238,True,0.01585156869913238,Tiny (<0.05%),BTC,5m
2026-02-28 03:00:00+00:00,btc-updown-5m-1772247600,DOWN,-0.019961592501592615,DOWN,65963.53,-0.019961592501592615,True,0.019961592501592615,Tiny (<0.05%),BTC,5m
2026-02-28 03:05:00+00:00,btc-updown-5m-1772247900,UP,-0.11107652971271258,DOWN,65890.26,-0.11107652971271258,False,0.11107652971271258,Small (0.05-0.15%),BTC,5m
2026-02-28 03:10:00+00:00,btc-updown-5m-1772248200,DOWN,-0.0029594662397706274,DOWN,65888.31,-0.0029594662397706274,True,0.0029594662397706274,Tiny (<0.05%),BTC,5m
2026-02-28 03:15:00+00:00,btc-updown-5m-1772248500,UP,0.013188986028025805,UP,65897.0,0.013188986028025805,True,0.013188986028025805,Tiny (<0.05%),BTC,5m
2026-02-28 03:20:00+00:00,btc-updown-5m-1772248800,DOWN,0.06393310772873523,UP,65939.13,0.06393310772873523,False,0.06393310772873523,Small (0.05-0.15%),BTC,5m
2026-02-28 03:25:00+00:00,btc-updown-5m-1772249100,DOWN,-0.005004615620501681,DOWN,65935.83,-0.005004615620501681,True,0.005004615620501681,Tiny (<0.05%),BTC,5m
2026-02-28 03:30:00+00:00,btc-updown-5m-1772249400,DOWN,-0.05933041261480343,DOWN,65896.71,-0.05933041261480343,True,0.05933041261480343,Small (0.05-0.15%),BTC,5m
2026-02-28 03:35:00+00:00,btc-updown-5m-1772249700,DOWN,-0.1328139143820747,DOWN,65809.19,-0.1328139143820747,True,0.1328139143820747,Small (0.05-0.15%),BTC,5m
2026-02-28 03:40:00+00:00,btc-updown-5m-1772250000,DOWN,-0.02001240252311,DOWN,65796.02,-0.02001240252311,True,0.02001240252311,Tiny (<0.05%),BTC,5m
2026-02-28 03:45:00+00:00,btc-updown-5m-1772250300,UP,-0.0007447258968023273,DOWN,65795.53,-0.0007447258968023273,False,0.0007447258968023273,Tiny (<0.05%),BTC,5m
2026-02-28 03:50:00+00:00,btc-updown-5m-1772250600,UP,0.016824851171511175,UP,65806.6,0.016824851171511175,True,0.016824851171511175,Tiny (<0.05%),BTC,5m
2026-02-28 03:55:00+00:00,btc-updown-5m-1772250900,DOWN,0.007841158789527099,UP,65811.76,0.007841158789527099,False,0.007841158789527099,Tiny (<0.05%),BTC,5m
2026-02-28 04:00:00+00:00,btc-updown-5m-1772251200,UP,-0.02189578275978175,DOWN,65797.35,-0.02189578275978175,False,0.02189578275978175,Tiny (<0.05%),BTC,5m
2026-02-28 04:05:00+00:00,btc-updown-5m-1772251500,DOWN,-0.03194657535600457,DOWN,65776.33,-0.03194657535600457,True,0.03194657535600457,Tiny (<0.05%),BTC,5m
2026-02-28 04:10:00+00:00,btc-updown-5m-1772251800,UP,-0.08293256860028966,DOWN,65721.78,-0.08293256860028966,False,0.08293256860028966,Small (0.05-0.15%),BTC,5m
2026-02-28 04:15:00+00:00,btc-updown-5m-1772252100,DOWN,-0.007455671468414549,DOWN,65716.88,-0.007455671468414549,True,0.007455671468414549,Tiny (<0.05%),BTC,5m
2026-02-28 04:20:00+00:00,btc-updown-5m-1772252400,UP,0.03504426868713006,UP,65739.91,0.03504426868713006,True,0.03504426868713006,Tiny (<0.05%),BTC,5m
2026-02-28 04:25:00+00:00,btc-updown-5m-1772252700,DOWN,0.07344092804507768,UP,65788.19,0.07344092804507768,False,0.07344092804507768,Small (0.05-0.15%),BTC,5m
2026-02-28 04:30:00+00:00,btc-updown-5m-1772253000,DOWN,-0.36207106473061057,DOWN,65549.99,-0.36207106473061057,True,0.36207106473061057,Medium (0.15-0.5%),BTC,5m
2026-02-28 04:35:00+00:00,btc-updown-5m-1772253300,UP,0.15150269283030807,UP,65649.3,0.15150269283030807,True,0.15150269283030807,Medium (0.15-0.5%),BTC,5m
2026-02-28 04:40:00+00:00,btc-updown-5m-1772253600,DOWN,0.024981225999354414,UP,65665.7,0.024981225999354414,False,0.024981225999354414,Tiny (<0.05%),BTC,5m
2026-02-28 04:45:00+00:00,btc-updown-5m-1772253900,UP,-0.02890397878952928,DOWN,65646.72,-0.02890397878952928,False,0.02890397878952928,Tiny (<0.05%),BTC,5m
2026-02-28 04:50:00+00:00,btc-updown-5m-1772254200,UP,-0.002315424136962326,DOWN,65645.2,-0.002315424136962326,False,0.002315424136962326,Tiny (<0.05%),BTC,5m
2026-02-28 04:55:00+00:00,btc-updown-5m-1772254500,DOWN,0.08832328944080592,UP,65703.18,0.08832328944080592,False,0.08832328944080592,Small (0.05-0.15%),BTC,5m
2026-02-28 05:00:00+00:00,btc-updown-5m-1772254800,UP,-0.0714729484935004,DOWN,65656.22,-0.0714729484935004,False,0.0714729484935004,Small (0.05-0.15%),BTC,5m
2026-02-28 05:05:00+00:00,btc-updown-5m-1772255100,UP,0.016951935399273147,UP,65667.35,0.016951935399273147,True,0.016951935399273147,Tiny (<0.05%),BTC,5m
2026-02-28 05:10:00+00:00,btc-updown-5m-1772255400,UP,0.04215184562799171,UP,65695.03,0.04215184562799171,True,0.04215184562799171,Tiny (<0.05%),BTC,5m
2026-02-28 05:15:00+00:00,btc-updown-5m-1772255700,DOWN,0.015404513857433877,UP,65705.15,0.015404513857433877,False,0.015404513857433877,Tiny (<0.05%),BTC,5m
2026-02-28 05:20:00+00:00,btc-updown-5m-1772256000,DOWN,-0.019389652104881715,DOWN,65692.41,-0.019389652104881715,True,0.019389652104881715,Tiny (<0.05%),BTC,5m
2026-02-28 05:25:00+00:00,btc-updown-5m-1772256300,DOWN,-0.012254079276438344,DOWN,65684.36,-0.012254079276438344,True,0.012254079276438344,Tiny (<0.05%),BTC,5m
2026-02-28 05:30:00+00:00,btc-updown-5m-1772256600,DOWN,-0.13721683517964497,DOWN,65594.23,-0.13721683517964497,True,0.13721683517964497,Small (0.05-0.15%),BTC,5m
2026-02-28 05:35:00+00:00,btc-updown-5m-1772256900,UP,-0.11010114761617583,DOWN,65522.01,-0.11010114761617583,False,0.11010114761617583,Small (0.05-0.15%),BTC,5m
2026-02-28 05:40:00+00:00,btc-updown-5m-1772257200,DOWN,0.11451113908134314,UP,65597.04,0.11451113908134314,False,0.11451113908134314,Small (0.05-0.15%),BTC,5m
2026-02-28 05:45:00+00:00,btc-updown-5m-1772257500,DOWN,-0.09802271565911456,DOWN,65532.74,-0.09802271565911456,True,0.09802271565911456,Small (0.05-0.15%),BTC,5m
2026-02-28 05:50:00+00:00,btc-updown-5m-1772257800,DOWN,-0.03535637301293713,DOWN,65509.57,-0.03535637301293713,True,0.03535637301293713,Tiny (<0.05%),BTC,5m
2026-02-28 05:55:00+00:00,btc-updown-5m-1772258100,UP,-0.009769564965853777,DOWN,65503.17,-0.009769564965853777,False,0.009769564965853777,Tiny (<0.05%),BTC,5m
2026-02-28 06:00:00+00:00,btc-updown-5m-1772258400,DOWN,0.12578017216571263,UP,65585.56,0.12578017216571263,False,0.12578017216571263,Small (0.05-0.15%),BTC,5m
2026-02-28 06:05:00+00:00,btc-updown-5m-1772258700,DOWN,-0.04159452172093802,DOWN,65558.28,-0.04159452172093802,True,0.04159452172093802,Tiny (<0.05%),BTC,5m
2026-02-28 06:10:00+00:00,btc-updown-5m-1772259000,DOWN,-0.0024558301407550383,DOWN,65556.67,-0.0024558301407550383,True,0.0024558301407550383,Tiny (<0.05%),BTC,5m
2026-02-28 06:15:00+00:00,btc-updown-5m-1772259300,DOWN,-0.24831950738193517,DOWN,65393.88,-0.24831950738193517,True,0.24831950738193517,Medium (0.15-0.5%),BTC,5m
2026-02-28 06:20:00+00:00,btc-updown-5m-1772259600,UP,-0.5843666104534544,DOWN,65011.74,-0.5843666104534544,False,0.5843666104534544,Large (>0.5%),BTC,5m
2026-02-28 06:25:00+00:00,btc-updown-5m-1772259900,DOWN,-0.13109939835481396,DOWN,64926.51,-0.13109939835481396,True,0.13109939835481396,Small (0.05-0.15%),BTC,5m
2026-02-28 06:30:00+00:00,btc-updown-5m-1772260200,DOWN,-0.5336187021295293,DOWN,64580.05,-0.5336187021295293,True,0.5336187021295293,Large (>0.5%),BTC,5m
2026-02-28 06:35:00+00:00,btc-updown-5m-1772260500,DOWN,-0.7768033626483775,DOWN,64078.39,-0.7768033626483775,True,0.7768033626483775,Large (>0.5%),BTC,5m
2026-02-28 06:40:00+00:00,btc-updown-5m-1772260800,UP,-0.1957914360832086,DOWN,63952.93,-0.1957914360832086,False,0.1957914360832086,Medium (0.15-0.5%),BTC,5m
2026-02-28 06:45:00+00:00,btc-updown-5m-1772261100,DOWN,-0.12405999224742914,DOWN,63873.59,-0.12405999224742914,True,0.12405999224742914,Small (0.05-0.15%),BTC,5m
2026-02-28 06:50:00+00:00,btc-updown-5m-1772261400,DOWN,-0.48389326480630646,DOWN,63564.51,-0.48389326480630646,True,0.48389326480630646,Medium (0.15-0.5%),BTC,5m
2026-02-28 06:55:00+00:00,btc-updown-5m-1772261700,DOWN,-0.47355041358771116,DOWN,63263.5,-0.47355041358771116,True,0.47355041358771116,Medium (0.15-0.5%),BTC,5m
2026-02-28 07:00:00+00:00,btc-updown-5m-1772262000,UP,0.057695195491871305,UP,63300.0,0.057695195491871305,True,0.057695195491871305,Small (0.05-0.15%),BTC,5m
2026-02-28 07:05:00+00:00,btc-updown-5m-1772262300,UP,0.39496050552922907,UP,63550.01,0.39496050552922907,True,0.39496050552922907,Medium (0.15-0.5%),BTC,5m
2026-02-28 07:10:00+00:00,btc-updown-5m-1772262600,UP,0.15219509800234676,UP,63646.73,0.15219509800234676,True,0.15219509800234676,Medium (0.15-0.5%),BTC,5m
2026-02-28 07:15:00+00:00,btc-updown-5m-1772262900,UP,0.3193879716994083,UP,63850.01,0.3193879716994083,True,0.3193879716994083,Medium (0.15-0.5%),BTC,5m
2026-02-28 07:20:00+00:00,btc-updown-5m-1772263200,DOWN,-0.36402500171887253,DOWN,63617.58,-0.36402500171887253,True,0.36402500171887253,Medium (0.15-0.5%),BTC,5m
2026-02-28 07:25:00+00:00,btc-updown-5m-1772263500,UP,-0.3567724518914444,DOWN,63390.61,-0.3567724518914444,False,0.3567724518914444,Medium (0.15-0.5%),BTC,5m
2026-02-28 07:30:00+00:00,btc-updown-5m-1772263800,UP,0.19073802886578345,UP,63511.52,0.19073802886578345,True,0.19073802886578345,Medium (0.15-0.5%),BTC,5m
2026-02-28 07:35:00+00:00,btc-updown-5m-1772264100,UP,0.5966004277649212,UP,63890.43,0.5966004277649212,True,0.5966004277649212,Large (>0.5%),BTC,5m
2026-02-28 07:40:00+00:00,btc-updown-5m-1772264400,DOWN,0.6066166716987187,UP,64278.0,0.6066166716987187,False,0.6066166716987187,Large (>0.5%),BTC,5m
2026-02-28 07:45:00+00:00,btc-updown-5m-1772264700,DOWN,-0.4787330035159793,DOWN,63970.28,-0.4787330035159793,True,0.4787330035159793,Medium (0.15-0.5%),BTC,5m
2026-02-28 07:50:00+00:00,btc-updown-5m-1772265000,UP,-0.10986351787110958,DOWN,63900.0,-0.10986351787110958,False,0.10986351787110958,Small (0.05-0.15%),BTC,5m
2026-02-28 07:55:00+00:00,btc-updown-5m-1772265300,DOWN,0.03589984350548095,UP,63922.94,0.03589984350548095,False,0.03589984350548095,Tiny (<0.05%),BTC,5m
2026-02-28 08:00:00+00:00,btc-updown-5m-1772265600,DOWN,-0.27675510544415427,DOWN,63746.03,-0.27675510544415427,True,0.27675510544415427,Medium (0.15-0.5%),BTC,5m
2026-02-28 08:05:00+00:00,btc-updown-5m-1772265900,DOWN,-0.01921688299647837,DOWN,63733.78,-0.01921688299647837,True,0.01921688299647837,Tiny (<0.05%),BTC,5m
2026-02-28 08:10:00+00:00,btc-updown-5m-1772266200,UP,-0.07365011144796735,DOWN,63686.84,-0.07365011144796735,False,0.07365011144796735,Small (0.05-0.15%),BTC,5m
2026-02-28 08:15:00+00:00,btc-updown-5m-1772266500,UP,0.02023966018726427,UP,63699.73,0.02023966018726427,True,0.02023966018726427,Tiny (<0.05%),BTC,5m
2026-02-28 08:20:00+00:00,btc-updown-5m-1772266800,DOWN,-0.3794678564571642,DOWN,63458.01,-0.3794678564571642,True,0.3794678564571642,Medium (0.15-0.5%),BTC,5m
2026-02-28 08:25:00+00:00,btc-updown-5m-1772267100,UP,0.2759462517025047,UP,63633.12,0.2759462517025047,True,0.2759462517025047,Medium (0.15-0.5%),BTC,5m
2026-02-28 08:30:00+00:00,btc-updown-5m-1772267400,DOWN,0.026212764673491245,UP,63649.8,0.026212764673491245,False,0.026212764673491245,Tiny (<0.05%),BTC,5m
2026-02-28 08:35:00+00:00,btc-updown-5m-1772267700,UP,-0.029693730380930428,DOWN,63630.9,-0.029693730380930428,False,0.029693730380930428,Tiny (<0.05%),BTC,5m
2026-02-28 08:40:00+00:00,btc-updown-5m-1772268000,DOWN,0.13746465946576453,UP,63718.37,0.13746465946576453,False,0.13746465946576453,Small (0.05-0.15%),BTC,5m
2026-02-28 08:45:00+00:00,btc-updown-5m-1772268300,UP,-0.0944625545192106,DOWN,63658.18,-0.0944625545192106,False,0.0944625545192106,Small (0.05-0.15%),BTC,5m
2026-02-28 08:50:00+00:00,btc-updown-5m-1772268600,DOWN,-0.13153062183053804,DOWN,63574.45,-0.13153062183053804,True,0.13153062183053804,Small (0.05-0.15%),BTC,5m
2026-02-28 08:55:00+00:00,btc-updown-5m-1772268900,DOWN,-0.03597357114374618,DOWN,63551.58,-0.03597357114374618,True,0.03597357114374618,Tiny (<0.05%),BTC,5m
2026-02-28 09:00:00+00:00,btc-updown-5m-1772269200,UP,-0.07663066756169455,DOWN,63502.88,-0.07663066756169455,False,0.07663066756169455,Small (0.05-0.15%),BTC,5m
2026-02-28 09:05:00+00:00,btc-updown-5m-1772269500,DOWN,0.14405645854172788,UP,63594.36,0.14405645854172788,False,0.14405645854172788,Small (0.05-0.15%),BTC,5m
2026-02-28 09:10:00+00:00,btc-updown-5m-1772269800,UP,-0.24799369000647087,DOWN,63436.65,-0.24799369000647087,False,0.24799369000647087,Medium (0.15-0.5%),BTC,5m
2026-02-28 09:15:00+00:00,btc-updown-5m-1772270100,DOWN,0.35209929906450066,UP,63660.01,0.35209929906450066,False,0.35209929906450066,Medium (0.15-0.5%),BTC,5m
2026-02-28 09:20:00+00:00,btc-updown-5m-1772270400,UP,-0.07070372750491562,DOWN,63615.0,-0.07070372750491562,False,0.07070372750491562,Small (0.05-0.15%),BTC,5m
2026-02-28 09:25:00+00:00,btc-updown-5m-1772270700,DOWN,0.5063271241059476,UP,63937.1,0.5063271241059476,False,0.5063271241059476,Large (>0.5%),BTC,5m
2026-02-28 09:30:00+00:00,btc-updown-5m-1772271000,DOWN,-0.2705471471180206,DOWN,63764.12,-0.2705471471180206,True,0.2705471471180206,Medium (0.15-0.5%),BTC,5m
2026-02-28 09:35:00+00:00,btc-updown-5m-1772271300,DOWN,-0.10055811951925726,DOWN,63700.0,-0.10055811951925726,True,0.10055811951925726,Small (0.05-0.15%),BTC,5m
2026-02-28 09:40:00+00:00,btc-updown-5m-1772271600,DOWN,-0.13813186813186493,DOWN,63612.01,-0.13813186813186493,True,0.13813186813186493,Small (0.05-0.15%),BTC,5m
2026-02-28 09:45:00+00:00,btc-updown-5m-1772271900,DOWN,0.01608186881690411,UP,63622.24,0.01608186881690411,False,0.01608186881690411,Tiny (<0.05%),BTC,5m
2026-02-28 09:50:00+00:00,btc-updown-5m-1772272200,UP,0.011583999557391596,UP,63629.61,0.011583999557391596,True,0.011583999557391596,Tiny (<0.05%),BTC,5m
2026-02-28 09:55:00+00:00,btc-updown-5m-1772272500,DOWN,0.026874280700445192,UP,63646.71,0.026874280700445192,False,0.026874280700445192,Tiny (<0.05%),BTC,5m
2026-02-28 10:00:00+00:00,btc-updown-5m-1772272800,DOWN,-0.035304260031667256,DOWN,63624.24,-0.035304260031667256,True,0.035304260031667256,Tiny (<0.05%),BTC,5m
2026-02-28 10:05:00+00:00,btc-updown-5m-1772273100,UP,-0.0946808952059749,DOWN,63564.0,-0.0946808952059749,False,0.0946808952059749,Small (0.05-0.15%),BTC,5m
2026-02-28 10:10:00+00:00,btc-updown-5m-1772273400,UP,-0.022968976150019735,DOWN,63549.4,-0.022968976150019735,False,0.022968976150019735,Tiny (<0.05%),BTC,5m
2026-02-28 10:15:00+00:00,btc-updown-5m-1772273700,UP,0.05063777156039285,UP,63581.58,0.05063777156039285,True,0.05063777156039285,Small (0.05-0.15%),BTC,5m
2026-02-28 10:20:00+00:00,btc-updown-5m-1772274000,UP,0.3259120015576856,UP,63788.8,0.3259120015576856,True,0.3259120015576856,Medium (0.15-0.5%),BTC,5m
2026-02-28 10:25:00+00:00,btc-updown-5m-1772274300,DOWN,0.2183925704825889,UP,63928.11,0.2183925704825889,False,0.2183925704825889,Medium (0.15-0.5%),BTC,5m
2026-02-28 10:30:00+00:00,btc-updown-5m-1772274600,UP,-0.0593635569704737,DOWN,63890.16,-0.0593635569704737,False,0.0593635569704737,Small (0.05-0.15%),BTC,5m
2026-02-28 10:35:00+00:00,btc-updown-5m-1772274900,DOWN,0.1719200577991924,UP,64000.0,0.1719200577991924,False,0.1719200577991924,Medium (0.15-0.5%),BTC,5m
2026-02-28 10:40:00+00:00,btc-updown-5m-1772275200,DOWN,-0.005328125000005457,DOWN,63996.59,-0.005328125000005457,True,0.005328125000005457,Tiny (<0.05%),BTC,5m
2026-02-28 10:45:00+00:00,btc-updown-5m-1772275500,DOWN,-0.09781771184995723,DOWN,63933.99,-0.09781771184995723,True,0.09781771184995723,Small (0.05-0.15%),BTC,5m
2026-02-28 10:50:00+00:00,btc-updown-5m-1772275800,DOWN,0.08827855104929683,UP,63990.43,0.08827855104929683,False,0.08827855104929683,Small (0.05-0.15%),BTC,5m
2026-02-28 10:55:00+00:00,btc-updown-5m-1772276100,UP,-0.06722880280691472,DOWN,63947.41,-0.06722880280691472,False,0.06722880280691472,Small (0.05-0.15%),BTC,5m
2026-02-28 11:00:00+00:00,btc-updown-5m-1772276400,UP,0.06155057726340019,UP,63986.77,0.06155057726340019,True,0.06155057726340019,Small (0.05-0.15%),BTC,5m
2026-02-28 11:05:00+00:00,btc-updown-5m-1772276700,DOWN,0.14160739790428645,UP,64077.38,0.14160739790428645,False,0.14160739790428645,Small (0.05-0.15%),BTC,5m
2026-02-28 11:10:00+00:00,btc-updown-5m-1772277000,UP,0.0160743151483455,UP,64087.68,0.0160743151483455,True,0.0160743151483455,Tiny (<0.05%),BTC,5m
2026-02-28 11:15:00+00:00,btc-updown-5m-1772277300,DOWN,0.01666466940291846,UP,64098.36,0.01666466940291846,False,0.01666466940291846,Tiny (<0.05%),BTC,5m
2026-02-28 11:20:00+00:00,btc-updown-5m-1772277600,UP,0.09792762248518806,UP,64161.13,0.09792762248518806,True,0.09792762248518806,Small (0.05-0.15%),BTC,5m
2026-02-28 11:25:00+00:00,btc-updown-5m-1772277900,UP,-0.05035759189402941,DOWN,64128.82,-0.05035759189402941,False,0.05035759189402941,Small (0.05-0.15%),BTC,5m
2026-02-28 11:30:00+00:00,btc-updown-5m-1772278200,DOWN,0.26908338559792255,UP,64301.38,0.26908338559792255,False,0.26908338559792255,Medium (0.15-0.5%),BTC,5m
2026-02-28 11:35:00+00:00,btc-updown-5m-1772278500,DOWN,-0.18851850457951896,DOWN,64180.16,-0.18851850457951896,True,0.18851850457951896,Medium (0.15-0.5%),BTC,5m
2026-02-28 11:40:00+00:00,btc-updown-5m-1772278800,DOWN,-0.26202801613458976,DOWN,64011.99,-0.26202801613458976,True,0.26202801613458976,Medium (0.15-0.5%),BTC,5m
2026-02-28 11:45:00+00:00,btc-updown-5m-1772279100,UP,0.0355402167625159,UP,64034.74,0.0355402167625159,True,0.0355402167625159,Tiny (<0.05%),BTC,5m
2026-02-28 11:50:00+00:00,btc-updown-5m-1772279400,DOWN,-0.013071029881585127,DOWN,64026.37,-0.013071029881585127,True,0.013071029881585127,Tiny (<0.05%),BTC,5m
2026-02-28 11:55:00+00:00,btc-updown-5m-1772279700,DOWN,-0.3314259421547784,DOWN,63814.17,-0.3314259421547784,True,0.3314259421547784,Medium (0.15-0.5%),BTC,5m
2026-02-28 12:00:00+00:00,btc-updown-5m-1772280000,UP,0.1462841246701141,UP,63907.52,0.1462841246701141,True,0.1462841246701141,Small (0.05-0.15%),BTC,5m
2026-02-28 12:05:00+00:00,btc-updown-5m-1772280300,UP,0.04465828121635901,UP,63936.06,0.04465828121635901,True,0.04465828121635901,Tiny (<0.05%),BTC,5m
2026-02-28 12:10:00+00:00,btc-updown-5m-1772280600,UP,-0.032501220750854584,DOWN,63915.28,-0.032501220750854584,False,0.032501220750854584,Tiny (<0.05%),BTC,5m
2026-02-28 12:15:00+00:00,btc-updown-5m-1772280900,UP,0.10917577142742524,UP,63985.06,0.10917577142742524,True,0.10917577142742524,Small (0.05-0.15%),BTC,5m
2026-02-28 12:20:00+00:00,btc-updown-5m-1772281200,DOWN,0.13771964893055133,UP,64073.18,0.13771964893055133,False,0.13771964893055133,Small (0.05-0.15%),BTC,5m
2026-02-28 12:25:00+00:00,btc-updown-5m-1772281500,DOWN,-0.154791755302297,DOWN,63974.0,-0.154791755302297,True,0.154791755302297,Medium (0.15-0.5%),BTC,5m
2026-02-28 12:30:00+00:00,btc-updown-5m-1772281800,DOWN,0.10033763716510197,UP,64038.19,0.10033763716510197,False,0.10033763716510197,Small (0.05-0.15%),BTC,5m
2026-02-28 12:35:00+00:00,btc-updown-5m-1772282100,UP,-0.011852302508868198,DOWN,64030.6,-0.011852302508868198,False,0.011852302508868198,Tiny (<0.05%),BTC,5m
2026-02-28 12:40:00+00:00,btc-updown-5m-1772282400,DOWN,0.0023894825286641637,UP,64032.13,0.0023894825286641637,False,0.0023894825286641637,Tiny (<0.05%),BTC,5m
2026-02-28 12:45:00+00:00,btc-updown-5m-1772282700,DOWN,0.003263986376845161,UP,64034.22,0.003263986376845161,False,0.003263986376845161,Tiny (<0.05%),BTC,5m
2026-02-28 12:50:00+00:00,btc-updown-5m-1772283000,DOWN,-0.1195142222392946,DOWN,63957.69,-0.1195142222392946,True,0.1195142222392946,Small (0.05-0.15%),BTC,5m
2026-02-28 12:55:00+00:00,btc-updown-5m-1772283300,UP,-0.08949666568633927,DOWN,63900.45,-0.08949666568633927,False,0.08949666568633927,Small (0.05-0.15%),BTC,5m
2026-02-28 13:00:00+00:00,btc-updown-5m-1772283600,DOWN,0.2860073755349173,UP,64083.21,0.2860073755349173,False,0.2860073755349173,Medium (0.15-0.5%),BTC,5m
2026-02-28 13:05:00+00:00,btc-updown-5m-1772283900,UP,-0.2156727167693365,DOWN,63945.0,-0.2156727167693365,False,0.2156727167693365,Medium (0.15-0.5%),BTC,5m
2026-02-28 13:10:00+00:00,btc-updown-5m-1772284200,UP,0.1076237391508323,UP,64013.82,0.1076237391508323,True,0.1076237391508323,Small (0.05-0.15%),BTC,5m
2026-02-28 13:15:00+00:00,btc-updown-5m-1772284500,DOWN,0.11256944203610669,UP,64085.88,0.11256944203610669,False,0.11256944203610669,Small (0.05-0.15%),BTC,5m
2026-02-28 13:20:00+00:00,btc-updown-5m-1772284800,UP,-0.1422154146904114,DOWN,63994.74,-0.1422154146904114,False,0.1422154146904114,Small (0.05-0.15%),BTC,5m
2026-02-28 13:25:00+00:00,btc-updown-5m-1772285100,DOWN,0.10805575583243475,UP,64063.89,0.10805575583243475,False,0.10805575583243475,Small (0.05-0.15%),BTC,5m
2026-02-28 13:30:00+00:00,btc-updown-5m-1772285400,UP,-0.0777192892907391,DOWN,64014.1,-0.0777192892907391,False,0.0777192892907391,Small (0.05-0.15%),BTC,5m
2026-02-28 13:35:00+00:00,btc-updown-5m-1772285700,DOWN,-0.008654343339984273,DOWN,64008.56,-0.008654343339984273,True,0.008654343339984273,Tiny (<0.05%),BTC,5m
2026-02-28 13:40:00+00:00,btc-updown-5m-1772286000,UP,-0.13966881929541017,DOWN,63919.16,-0.13966881929541017,False,0.13966881929541017,Small (0.05-0.15%),BTC,5m
2026-02-28 13:45:00+00:00,btc-updown-5m-1772286300,UP,0.33495433919969936,UP,64133.26,0.33495433919969936,True,0.33495433919969936,Medium (0.15-0.5%),BTC,5m
2026-02-28 13:50:00+00:00,btc-updown-5m-1772286600,UP,0.7277659049298257,UP,64600.0,0.7277659049298257,True,0.7277659049298257,Large (>0.5%),BTC,5m
2026-02-28 13:55:00+00:00,btc-updown-5m-1772286900,UP,0.1258204334365307,UP,64681.28,0.1258204334365307,True,0.1258204334365307,Small (0.05-0.15%),BTC,5m
2026-02-28 14:00:00+00:00,btc-updown-5m-1772287200,DOWN,1.0299115911126115,UP,65347.44,1.0299115911126115,False,1.0299115911126115,Large (>0.5%),BTC,5m
2026-02-28 14:05:00+00:00,btc-updown-5m-1772287500,UP,-0.6456259036314222,DOWN,64925.54,-0.6456259036314222,False,0.6456259036314222,Large (>0.5%),BTC,5m
2026-02-28 14:10:00+00:00,btc-updown-5m-1772287800,DOWN,0.022702930156603955,UP,64940.28,0.022702930156603955,False,0.022702930156603955,Tiny (<0.05%),BTC,5m
2026-02-28 14:15:00+00:00,btc-updown-5m-1772288100,UP,-0.1926385288144716,DOWN,64815.18,-0.1926385288144716,False,0.1926385288144716,Medium (0.15-0.5%),BTC,5m
2026-02-28 14:20:00+00:00,btc-updown-5m-1772288400,DOWN,-0.16068766606835228,DOWN,64711.03,-0.16068766606835228,True,0.16068766606835228,Medium (0.15-0.5%),BTC,5m
2026-02-28 14:25:00+00:00,btc-updown-5m-1772288700,DOWN,0.12747440428625223,UP,64793.52,0.12747440428625223,False,0.12747440428625223,Small (0.05-0.15%),BTC,5m
2026-02-27 14:30:00+00:00,eth-updown-5m-1772202600,UP,0.053838699257023614,UP,1951.32,0.053838699257023614,True,0.053838699257023614,Small (0.05-0.15%),ETH,5m
2026-02-27 14:35:00+00:00,eth-updown-5m-1772202900,UP,0.22446344013283878,UP,1955.7,0.22446344013283878,True,0.22446344013283878,Medium (0.15-0.5%),ETH,5m
2026-02-27 14:40:00+00:00,eth-updown-5m-1772203200,DOWN,-0.1646469294881642,DOWN,1952.48,-0.1646469294881642,True,0.1646469294881642,Medium (0.15-0.5%),ETH,5m
2026-02-27 14:45:00+00:00,eth-updown-5m-1772203500,UP,-0.5162664918462636,DOWN,1942.4,-0.5162664918462636,False,0.5162664918462636,Large (>0.5%),ETH,5m
2026-02-27 14:50:00+00:00,eth-updown-5m-1772203800,DOWN,0.19460461285008096,UP,1946.18,0.19460461285008096,False,0.19460461285008096,Medium (0.15-0.5%),ETH,5m
2026-02-27 14:55:00+00:00,eth-updown-5m-1772204100,DOWN,-0.15620343442024703,DOWN,1943.14,-0.15620343442024703,True,0.15620343442024703,Medium (0.15-0.5%),ETH,5m
2026-02-27 15:00:00+00:00,eth-updown-5m-1772204400,UP,0.6468911143818734,UP,1955.71,0.6468911143818734,True,0.6468911143818734,Large (>0.5%),ETH,5m
2026-02-27 15:05:00+00:00,eth-updown-5m-1772204700,UP,0.05164364859820684,UP,1956.72,0.05164364859820684,True,0.05164364859820684,Small (0.05-0.15%),ETH,5m
2026-02-27 15:10:00+00:00,eth-updown-5m-1772205000,DOWN,-0.11396622919988646,DOWN,1954.49,-0.11396622919988646,True,0.11396622919988646,Small (0.05-0.15%),ETH,5m
2026-02-27 15:15:00+00:00,eth-updown-5m-1772205300,DOWN,0.08646756954499918,UP,1956.18,0.08646756954499918,False,0.08646756954499918,Small (0.05-0.15%),ETH,5m
