recv_ns,trade_us,event_us,symbol,price,qty,is_sell
1772542790939719700,1772542791112185,1772542791112478,BTCUSDT,67390.32000000,0.00083000,1
1772542791422107700,1772542791595658,1772542791595937,BTCUSDT,67390.32000000,0.01068000,1
1772542791677828200,1772542791850069,1772542791850559,BTCUSDT,67390.32000000,0.00073000,1
1772542791787267300,1772542791960396,1772542791960770,BTCUSDT,67390.32000000,0.00042000,1
1772542792043070600,1772542792210090,1772542792210909,BTCUSDT,67390.33000000,0.00635000,0
1772542792043159100,1772542792210090,1772542792210913,BTCUSDT,67390.34000000,0.00083000,0
1772542792043207600,1772542792210090,1772542792210914,BTCUSDT,67390.38000000,0.00027000,0
1772542792043251700,1772542792210090,1772542792210915,BTCUSDT,67390.44000000,0.00016000,0
1772542792043297500,1772542792210090,1772542792210916,BTCUSDT,67390.67000000,0.00008000,0
1772542792043342600,1772542792210090,1772542792210916,BTCUSDT,67390.68000000,0.00025000,0
1772542792043383800,1772542792210090,1772542792210917,BTCUSDT,67390.72000000,0.00016000,0
1772542792043414200,1772542792210090,1772542792210918,BTCUSDT,67391.18000000,0.00024000,0
1772542792043445300,1772542792210090,1772542792210918,BTCUSDT,67391.20000000,0.00016000,0
1772542792043475600,1772542792210090,1772542792210919,BTCUSDT,67391.30000000,0.00054000,0
1772542792043505800,1772542792210090,1772542792210920,BTCUSDT,67391.52000000,0.00008000,0
1772542792043544100,1772542792210090,1772542792210921,BTCUSDT,67391.67000000,0.00016000,0
1772542792043575300,1772542792210090,1772542792210941,BTCUSDT,67391.67000000,0.00010000,1
1772542792167473300,1772542792340349,1772542792340616,BTCUSDT,67391.67000000,0.00047000,1
1772542792344919900,1772542792516790,1772542792517472,BTCUSDT,67391.68000000,0.00405000,0
1772542792345072100,1772542792516790,1772542792517476,BTCUSDT,67391.69000000,0.00083000,0
1772542792345139000,1772542792516790,1772542792517477,BTCUSDT,67391.75000000,0.00008000,0
1772542792345200700,1772542792516790,1772542792517478,BTCUSDT,67392.00000000,0.00072000,0
1772542792345260300,1772542792516790,1772542792517479,BTCUSDT,67392.08000000,0.00032000,0
1772542792345319600,1772542792516790,1772542792517479,BTCUSDT,67392.42000000,0.00008000,0
1772542792345383500,1772542792516790,1772542792517480,BTCUSDT,67392.43000000,0.00041000,0
1772542792525115100,1772542792696980,1772542792697252,BTCUSDT,67392.43000000,0.00075000,1
1772542792693118500,1772542792855336,1772542792855865,BTCUSDT,67392.44000000,0.00316000,0
1772542792693224400,1772542792855336,1772542792855869,BTCUSDT,67392.45000000,0.00091000,0
1772542792693290800,1772542792855445,1772542792855922,BTCUSDT,67392.65000000,0.00016000,0
1772542792705145800,1772542792870764,1772542792871180,BTCUSDT,67393.60000000,0.00075000,0
1772542792743689800,1772542792915638,1772542792916491,BTCUSDT,67393.60000000,0.00215000,0
1772542792743753300,1772542792915638,1772542792916495,BTCUSDT,67393.61000000,0.00050000,0
1772542792743790900,1772542792915638,1772542792916496,BTCUSDT,67394.00000000,0.00079000,0
1772542792743823400,1772542792915638,1772542792916496,BTCUSDT,67394.11000000,0.00024000,0
1772542792743857700,1772542792915638,1772542792916497,BTCUSDT,67394.12000000,0.00049000,0
1772542792743893400,1772542792915638,1772542792916498,BTCUSDT,67394.13000000,0.00016000,0
1772542792743924100,1772542792915638,1772542792916498,BTCUSDT,67394.15000000,0.00016000,0
1772542792743954300,1772542792915638,1772542792916499,BTCUSDT,67394.34000000,0.00016000,0
1772542792743984800,1772542792915638,1772542792916500,BTCUSDT,67394.41000000,0.00016000,0
1772542792744014300,1772542792915638,1772542792916500,BTCUSDT,67394.50000000,0.00354000,0
1772542792744044400,1772542792915638,1772542792916501,BTCUSDT,67394.52000000,0.00024000,0
1772542792744075400,1772542792915638,1772542792916502,BTCUSDT,67394.56000000,0.00025000,0
1772542792744105800,1772542792915638,1772542792916502,BTCUSDT,67395.02000000,0.00024000,0
1772542792744136400,1772542792915638,1772542792916503,BTCUSDT,67395.76000000,0.00024000,0
1772542792744166500,1772542792915638,1772542792916504,BTCUSDT,67395.77000000,0.00032000,0
1772542792744203900,1772542792915638,1772542792916504,BTCUSDT,67396.00000000,0.00056000,0
1772542792744240900,1772542792915638,1772542792916505,BTCUSDT,67396.38000000,0.00016000,0
1772542792744279100,1772542792915638,1772542792916506,BTCUSDT,67396.52000000,0.00025000,0
1772542792744316600,1772542792915638,1772542792916506,BTCUSDT,67397.12000000,0.00009000,0
1772542792744346700,1772542792915638,1772542792916507,BTCUSDT,67397.13000000,0.00017000,0
1772542792744376700,1772542792915638,1772542792916508,BTCUSDT,67397.14000000,0.00012000,0
1772542792744406700,1772542792915638,1772542792916508,BTCUSDT,67397.17000000,0.00009000,0
1772542792744436500,1772542792915638,1772542792916509,BTCUSDT,67397.24000000,0.00008000,0
1772542792744466500,1772542792915638,1772542792916511,BTCUSDT,67397.25000000,0.00016000,0
1772542792744499100,1772542792915638,1772542792916512,BTCUSDT,67397.28000000,0.00008000,0
1772542792744928800,1772542792918143,1772542792918676,BTCUSDT,67397.29000000,0.00009000,0
1772542793368457600,1772542793541633,1772542793541945,BTCUSDT,67397.29000000,0.00156000,0
1772542793401931100,1772542793573866,1772542793574177,BTCUSDT,67397.28000000,0.05341000,1
1772542793525521200,1772542793698409,1772542793698667,BTCUSDT,67397.28000000,0.00079000,1
1772542794775089300,1772542794948445,1772542794948913,BTCUSDT,67397.29000000,0.04605000,0
1772542794777594300,1772542794950478,1772542794950774,BTCUSDT,67397.29000000,0.04664000,0
1772542794805672300,1772542794976790,1772542794977071,BTCUSDT,67397.29000000,0.00009000,0
1772542794944219100,1772542795116893,1772542795117150,BTCUSDT,67397.29000000,0.00047000,0
1772542795294096400,1772542795466772,1772542795467122,BTCUSDT,67397.28000000,0.00507000,1
1772542795489986300,1772542795663500,1772542795663768,BTCUSDT,67397.29000000,0.00062000,0
1772542795636891100,1772542795809856,1772542795810114,BTCUSDT,67397.28000000,0.00075000,1
1772542796339148600,1772542796512458,1772542796512726,BTCUSDT,67397.28000000,0.00074000,1
1772542796745855500,1772542796918845,1772542796919286,BTCUSDT,67397.29000000,0.00073000,0
1772542796759767500,1772542796932854,1772542796933290,BTCUSDT,67397.29000000,0.00083000,0
1772542797353847700,1772542797526831,1772542797527107,BTCUSDT,67397.28000000,0.00047000,1
1772542797523992800,1772542797697347,1772542797697622,BTCUSDT,67397.29000000,0.00042000,0
1772542798417011800,1772542798589919,1772542798590276,BTCUSDT,67397.29000000,0.00121000,0
1772542798417146000,1772542798590619,1772542798590946,BTCUSDT,67397.29000000,0.00121000,0
1772542798731394600,1772542798903267,1772542798903699,BTCUSDT,67397.29000000,0.00062000,0
1772542798791904000,1772542798964752,1772542798965058,BTCUSDT,67397.28000000,0.00076000,1
1772542799219515300,1772542799392720,1772542799393504,BTCUSDT,67397.29000000,0.00238000,0
1772542799219629100,1772542799392720,1772542799393509,BTCUSDT,67397.30000000,0.00083000,0
1772542799219701500,1772542799392720,1772542799393510,BTCUSDT,67397.31000000,0.00027000,0
1772542799219765800,1772542799392720,1772542799393511,BTCUSDT,67397.59000000,0.00024000,0
1772542799219829100,1772542799392720,1772542799393512,BTCUSDT,67397.60000000,0.00016000,0
1772542799219891400,1772542799392720,1772542799393512,BTCUSDT,67397.61000000,0.00016000,0
1772542799219954900,1772542799392720,1772542799393513,BTCUSDT,67397.86000000,0.00024000,0
1772542799220006500,1772542799392720,1772542799393514,BTCUSDT,67398.00000000,0.00065000,0
1772542799220056000,1772542799392720,1772542799393514,BTCUSDT,67398.26000000,0.00016000,0
1772542799220104900,1772542799392720,1772542799393517,BTCUSDT,67398.31000000,0.00008000,0
1772542799220154600,1772542799392720,1772542799393518,BTCUSDT,67398.86000000,0.00024000,0
1772542799220204000,1772542799392720,1772542799393519,BTCUSDT,67398.95000000,0.00016000,0
1772542799220253500,1772542799392720,1772542799393519,BTCUSDT,67398.99000000,0.00008000,0
1772542799220302700,1772542799392720,1772542799393520,BTCUSDT,67399.05000000,0.00344000,0
1772542799220350800,1772542799392720,1772542799393520,BTCUSDT,67399.36000000,0.00024000,0
1772542799220399500,1772542799392720,1772542799393521,BTCUSDT,67399.37000000,0.00016000,0
1772542799220448500,1772542799392720,1772542799393522,BTCUSDT,67399.38000000,0.00017000,0
1772542799220498100,1772542799392720,1772542799393522,BTCUSDT,67399.44000000,0.00025000,0
1772542799220547600,1772542799392720,1772542799393523,BTCUSDT,67399.49000000,0.00016000,0
1772542799220596900,1772542799392720,1772542799393524,BTCUSDT,67399.54000000,0.00016000,0
1772542799220641300,1772542799392720,1772542799393525,BTCUSDT,67399.66000000,0.00016000,0
1772542799220701800,1772542799392720,1772542799393525,BTCUSDT,67399.68000000,0.00025000,0
1772542799220777300,1772542799392720,1772542799393526,BTCUSDT,67399.72000000,0.00016000,0
1772542799220845100,1772542799392720,1772542799393528,BTCUSDT,67399.84000000,0.00016000,0
1772542799220920100,1772542799392720,1772542799393546,BTCUSDT,67399.84000000,0.00010000,1
1772542799268022900,1772542799441586,1772542799441888,BTCUSDT,67399.85000000,0.00079000,0
1772542799283140300,1772542799455907,1772542799456208,BTCUSDT,67399.84000000,0.00073000,1
1772542799384404700,1772542799556197,1772542799556526,BTCUSDT,67399.84000000,0.00011000,1
1772542799564699300,1772542799736102,1772542799736544,BTCUSDT,67399.85000000,0.00047000,0
1772542799896033700,1772542800067237,1772542800067791,BTCUSDT,67399.85000000,0.00026000,0
1772542800045107600,1772542800215879,1772542800216670,BTCUSDT,67399.85000000,0.00289000,0
1772542800045169000,1772542800215879,1772542800216675,BTCUSDT,67399.86000000,0.00099000,0
1772542800045201100,1772542800215879,1772542800216676,BTCUSDT,67399.87000000,0.00027000,0
1772542800045231500,1772542800215879,1772542800216676,BTCUSDT,67399.92000000,0.00008000,0
1772542800045263200,1772542800215879,1772542800216677,BTCUSDT,67399.98000000,0.00008000,0
1772542800045291500,1772542800215879,1772542800216678,BTCUSDT,67399.99000000,0.00033000,0
1772542800045320900,1772542800215879,1772542800216678,BTCUSDT,67400.00000000,0.00073000,0
1772542800045349500,1772542800215879,1772542800216679,BTCUSDT,67400.35000000,0.00016000,0
1772542800045378200,1772542800215879,1772542800216679,BTCUSDT,67401.20000000,0.00008000,0
1772542800045406900,1772542800215879,1772542800216680,BTCUSDT,67401.71000000,0.00008000,0
1772542800045435200,1772542800215879,1772542800216681,BTCUSDT,67401.84000000,0.00024000,0
1772542800045464100,1772542800215879,1772542800216681,BTCUSDT,67401.85000000,0.00016000,0
1772542800045493500,1772542800215879,1772542800216682,BTCUSDT,67402.00000000,0.00040000,0
1772542800045523100,1772542800215879,1772542800216683,BTCUSDT,67402.24000000,0.00009000,0
1772542800045551900,1772542800215879,1772542800216683,BTCUSDT,67402.36000000,0.00009000,0
1772542800045583000,1772542800215879,1772542800216684,BTCUSDT,67402.48000000,0.00008000,0
1772542800095254000,1772542800268045,1772542800268587,BTCUSDT,67402.49000000,0.01039000,0
1772542800095347800,1772542800268045,1772542800268592,BTCUSDT,67402.50000000,0.00048000,0
1772542800095401400,1772542800268045,1772542800268594,BTCUSDT,67403.03000000,0.00016000,0
1772542800095451100,1772542800268045,1772542800268594,BTCUSDT,67403.34000000,0.00016000,0
1772542800095498700,1772542800268045,1772542800268595,BTCUSDT,67403.48000000,0.00016000,0
1772542800095545700,1772542800268045,1772542800268596,BTCUSDT,67403.53000000,0.00016000,0
1772542800095597700,1772542800268045,1772542800268597,BTCUSDT,67403.54000000,0.00016000,0
1772542800147396800,1772542800319968,1772542800320571,BTCUSDT,67403.70000000,0.00588000,0
1772542800147568000,1772542800319968,1772542800320576,BTCUSDT,67403.71000000,0.00091000,0
1772542800147692400,1772542800319968,1772542800320577,BTCUSDT,67403.72000000,0.00027000,0
1772542800147833200,1772542800319968,1772542800320577,BTCUSDT,67403.80000000,0.00016000,0
1772542800147962800,1772542800319968,1772542800320578,BTCUSDT,67403.84000000,0.00012000,0
1772542800148082500,1772542800319968,1772542800320579,BTCUSDT,67403.85000000,0.00016000,0
1772542800148202200,1772542800319968,1772542800320580,BTCUSDT,67403.86000000,0.00016000,0
1772542800148312500,1772542800319968,1772542800320580,BTCUSDT,67404.00000000,0.00049000,0
1772542800148407500,1772542800319968,1772542800320581,BTCUSDT,67404.40000000,0.00025000,0
1772542800148501700,1772542800319968,1772542800320582,BTCUSDT,67404.49000000,0.00325000,0
1772542800148596400,1772542800319968,1772542800320583,BTCUSDT,67404.54000000,0.00008000,0
1772542800148697200,1772542800319968,1772542800320584,BTCUSDT,67404.61000000,0.00008000,0
1772542800254117700,1772542800421841,1772542800422438,BTCUSDT,67404.62000000,0.00227000,0
1772542800254283200,1772542800421841,1772542800422443,BTCUSDT,67404.63000000,0.00067000,0
1772542800254396900,1772542800421841,1772542800422444,BTCUSDT,67404.80000000,0.00009000,0
1772542800254515400,1772542800421841,1772542800422445,BTCUSDT,67404.97000000,0.00024000,0
1772542800254721000,1772542800421841,1772542800422446,BTCUSDT,67404.98000000,0.00032000,0
1772542800254864000,1772542800421841,1772542800422447,BTCUSDT,67405.28000000,0.00009000,0
1772542800254995300,1772542800421841,1772542800422447,BTCUSDT,67405.51000000,0.00008000,0
1772542800301334300,1772542800473420,1772542800474033,BTCUSDT,67405.52000000,0.00232000,0
1772542800301500200,1772542800473420,1772542800474037,BTCUSDT,67405.53000000,0.00040000,0
1772542800301611400,1772542800473420,1772542800474038,BTCUSDT,67405.57000000,0.00016000,0
1772542800301722000,1772542800473420,1772542800474038,BTCUSDT,67405.84000000,0.00343000,0
1772542800301842400,1772542800473420,1772542800474039,BTCUSDT,67406.00000000,0.00087000,0
1772542800301992600,1772542800473420,1772542800474040,BTCUSDT,67406.47000000,0.00024000,0
1772542800349733300,1772542800521213,1772542800521708,BTCUSDT,67406.48000000,0.00218000,0
1772542800351206300,1772542800523532,1772542800524276,BTCUSDT,67406.49000000,0.00166000,0
1772542800351337200,1772542800523532,1772542800524280,BTCUSDT,67406.50000000,0.00024000,0
1772542800351460500,1772542800523532,1772542800524281,BTCUSDT,67406.54000000,0.00024000,0
1772542800352812200,1772542800525609,1772542800526183,BTCUSDT,67406.55000000,0.00061000,0
1772542800352926300,1772542800525609,1772542800526187,BTCUSDT,67406.77000000,0.00024000,0
1772542800353043800,1772542800525609,1772542800526187,BTCUSDT,67406.78000000,0.00043000,0
1772542800397636800,1772542800570891,1772542800571285,BTCUSDT,67406.98000000,0.00166000,0
1772542800401110500,1772542800574231,1772542800574683,BTCUSDT,67406.99000000,0.00166000,0
1772542800401347700,1772542800574231,1772542800574687,BTCUSDT,67407.00000000,0.00064000,0
1772542800403187800,1772542800576329,1772542800576801,BTCUSDT,67407.36000000,0.00131000,0
1772542800403391500,1772542800576329,1772542800576805,BTCUSDT,67407.37000000,0.00016000,0
1772542800403573000,1772542800576329,1772542800576806,BTCUSDT,67407.85000000,0.00016000,0
1772542800403747500,1772542800576329,1772542800576807,BTCUSDT,67407.87000000,0.00024000,0
1772542800404054000,1772542800576329,1772542800576807,BTCUSDT,67407.88000000,0.00024000,0
1772542800404296600,1772542800576329,1772542800576808,BTCUSDT,67408.00000000,0.00087000,0
1772542800421586300,1772542800576432,1772542800577031,BTCUSDT,67408.20000000,0.00025000,0
1772542800421738200,1772542800576432,1772542800577035,BTCUSDT,67408.22000000,0.00009000,0
1772542800421903700,1772542800579662,1772542800580424,BTCUSDT,67409.08000000,0.00149000,0
1772542800422033100,1772542800579662,1772542800580428,BTCUSDT,67409.09000000,0.00024000,0
1772542800422165400,1772542800579662,1772542800580429,BTCUSDT,67409.26000000,0.00016000,0
1772542800446764600,1772542800619516,1772542800620000,BTCUSDT,67409.37000000,0.00260000,0
1772542800446820700,1772542800619516,1772542800620004,BTCUSDT,67409.38000000,0.00075000,0
1772542800446854500,1772542800619516,1772542800620005,BTCUSDT,67409.41000000,0.00027000,0
1772542800446886900,1772542800619516,1772542800620006,BTCUSDT,67409.79000000,0.00016000,0
1772542800450362400,1772542800621624,1772542800622019,BTCUSDT,67409.92000000,0.00105000,0
1772542800450411600,1772542800621624,1772542800622023,BTCUSDT,67409.93000000,0.00032000,0
1772542800459324000,1772542800632350,1772542800632891,BTCUSDT,67409.92000000,0.00240000,0
1772542800459487600,1772542800632350,1772542800632895,BTCUSDT,67409.93000000,0.00104000,0
1772542800459526800,1772542800632350,1772542800632896,BTCUSDT,67409.94000000,0.00008000,0
1772542800459559600,1772542800632350,1772542800632896,BTCUSDT,67410.00000000,0.00103000,0
1772542800459591700,1772542800633134,1772542800633514,BTCUSDT,67410.38000000,0.00070000,1
1772542800461234300,1772542800633876,1772542800634340,BTCUSDT,67410.39000000,0.00024000,0
1772542800461274300,1772542800633876,1772542800634344,BTCUSDT,67410.40000000,0.00016000,0
1772542800461307700,1772542800633876,1772542800634345,BTCUSDT,67410.48000000,0.00024000,0
1772542800461339800,1772542800633876,1772542800634345,BTCUSDT,67410.54000000,0.00016000,0
1772542800461372100,1772542800633876,1772542800634346,BTCUSDT,67410.76000000,0.00032000,0
1772542800461404400,1772542800634293,1772542800634886,BTCUSDT,67410.97000000,0.00300000,0
1772542800461448000,1772542800634293,1772542800634890,BTCUSDT,67411.12000000,0.00009000,0
1772542800461481500,1772542800634293,1772542800634891,BTCUSDT,67411.22000000,0.00008000,0
1772542800461512300,1772542800634293,1772542800634892,BTCUSDT,67411.33000000,0.00008000,0
1772542800461543000,1772542800634293,1772542800634893,BTCUSDT,67411.34000000,0.00016000,0
1772542800461573500,1772542800634293,1772542800634893,BTCUSDT,67411.45000000,0.00334000,0
1772542800492965000,1772542800665817,1772542800666650,BTCUSDT,67412.00000000,0.00276000,0
1772542800493058800,1772542800665817,1772542800666653,BTCUSDT,67412.01000000,0.00464000,0
1772542800493126900,1772542800665817,1772542800666654,BTCUSDT,67412.02000000,0.00027000,0
1772542800493189900,1772542800665817,1772542800666655,BTCUSDT,67412.03000000,0.00009000,0
1772542800493293700,1772542800665817,1772542800666655,BTCUSDT,67412.04000000,0.00009000,0
1772542800493363500,1772542800665817,1772542800666656,BTCUSDT,67412.25000000,0.00047000,0
1772542800493438500,1772542800665817,1772542800666657,BTCUSDT,67412.28000000,0.00008000,0
1772542800493532200,1772542800665817,1772542800666658,BTCUSDT,67412.29000000,0.00032000,0
1772542800591177100,1772542800754117,1772542800754817,BTCUSDT,67412.30000000,0.00283000,0
1772542800591320700,1772542800754117,1772542800754822,BTCUSDT,67412.31000000,0.00075000,0
1772542800591411200,1772542800754117,1772542800754822,BTCUSDT,67412.32000000,0.00027000,0
1772542800591486500,1772542800754117,1772542800754823,BTCUSDT,67412.42000000,0.00048000,0
1772542800591562400,1772542800754117,1772542800754824,BTCUSDT,67412.48000000,0.00009000,0
1772542800591635000,1772542800754117,1772542800754825,BTCUSDT,67412.53000000,0.00016000,0
1772542800591706300,1772542800754117,1772542800754826,BTCUSDT,67412.54000000,0.00025000,0
1772542800591776700,1772542800754117,1772542800754827,BTCUSDT,67412.89000000,0.00346000,0
1772542800591839300,1772542800754117,1772542800754827,BTCUSDT,67413.18000000,0.00016000,0
1772542800591895900,1772542800754117,1772542800754828,BTCUSDT,67413.19000000,0.00032000,0
1772542800591981700,1772542800757715,1772542800758178,BTCUSDT,67413.88000000,0.00173000,0
1772542800592039200,1772542800757715,1772542800758182,BTCUSDT,67413.89000000,0.00048000,0
1772542800613081500,1772542800781590,1772542800782005,BTCUSDT,67414.00000000,0.00076000,0
1772542800745752700,1772542800917292,1772542800918156,BTCUSDT,67414.00000000,0.00212000,0
1772542800745923400,1772542800917292,1772542800918163,BTCUSDT,67414.01000000,0.00067000,0
1772542800746123700,1772542800917292,1772542800918163,BTCUSDT,67414.04000000,0.00009000,0
1772542800746235700,1772542800917292,1772542800918164,BTCUSDT,67414.07000000,0.00008000,0
1772542800746339800,1772542800917292,1772542800918165,BTCUSDT,67414.52000000,0.00016000,0
1772542800746442100,1772542800917292,1772542800918167,BTCUSDT,67414.56000000,0.00008000,0
1772542800746543300,1772542800917292,1772542800918167,BTCUSDT,67414.66000000,0.00016000,0
1772542800746634700,1772542800917292,1772542800918168,BTCUSDT,67415.04000000,0.00009000,0
1772542800746710600,1772542800917292,1772542800918169,BTCUSDT,67415.16000000,0.00009000,0
1772542800746784500,1772542800917292,1772542800918169,BTCUSDT,67415.58000000,0.00059000,0
1772542800746858800,1772542800917292,1772542800918170,BTCUSDT,67415.88000000,0.00016000,0
1772542800746937300,1772542800917292,1772542800918171,BTCUSDT,67415.96000000,0.00143000,0
1772542800747013000,1772542800917292,1772542800918171,BTCUSDT,67416.00000000,0.00069000,0
1772542800747087400,1772542800917292,1772542800918172,BTCUSDT,67416.30000000,0.00016000,0
1772542800747161200,1772542800917292,1772542800918173,BTCUSDT,67416.50000000,0.00015000,0
1772542800747232400,1772542800917292,1772542800918174,BTCUSDT,67416.96000000,0.00009000,0
1772542800747292000,1772542800917292,1772542800918175,BTCUSDT,67417.37000000,0.00024000,0
1772542800747348800,1772542800917292,1772542800918175,BTCUSDT,67417.38000000,0.00016000,0
1772542800747406200,1772542800917292,1772542800918176,BTCUSDT,67417.45000000,0.00008000,0
1772542800747462400,1772542800917292,1772542800918177,BTCUSDT,67417.48000000,0.00016000,0
1772542800747518500,1772542800917292,1772542800918177,BTCUSDT,67417.49000000,0.00024000,0
1772542800747574500,1772542800917292,1772542800918178,BTCUSDT,67417.50000000,0.00056000,0
1772542800747631500,1772542800917292,1772542800918179,BTCUSDT,67417.51000000,0.00030000,0
1772542800747688200,1772542800917292,1772542800918180,BTCUSDT,67417.60000000,0.00009000,0
1772542800747732700,1772542800917292,1772542800918181,BTCUSDT,67417.86000000,0.00300000,0
1772542800747777400,1772542800917292,1772542800918181,BTCUSDT,67417.90000000,0.00008000,0
1772542800747821800,1772542800917292,1772542800918182,BTCUSDT,67418.00000000,0.00060000,0
1772542800747867500,1772542800917292,1772542800918183,BTCUSDT,67418.07000000,0.00008000,0
1772542800747915500,1772542800917292,1772542800918183,BTCUSDT,67418.79000000,0.01654000,0
1772542800882679300,1772542801031204,1772542801031653,BTCUSDT,67418.80000000,0.00072000,0
1772542800984030000,1772542801156716,1772542801157056,BTCUSDT,67418.80000000,0.00020000,0
1772542801084551900,1772542801256760,1772542801257122,BTCUSDT,67418.80000000,0.00150000,0
1772542801173517700,1772542801342362,1772542801342646,BTCUSDT,67418.80000000,0.00149000,0
1772542801226138400,1772542801398717,1772542801399410,BTCUSDT,67418.80000000,0.01173000,0
1772542801226289600,1772542801398717,1772542801399414,BTCUSDT,67418.81000000,0.00083000,0
1772542801226402900,1772542801398717,1772542801399414,BTCUSDT,67418.82000000,0.00027000,0
1772542801226509800,1772542801398717,1772542801399415,BTCUSDT,67419.04000000,0.00032000,0
1772542801226621100,1772542801399201,1772542801399833,BTCUSDT,67419.88000000,0.00009000,0
1772542801226723500,1772542801399201,1772542801399837,BTCUSDT,67420.00000000,0.00085000,0
1772542801226833500,1772542801399201,1772542801399839,BTCUSDT,67420.04000000,0.00008000,0
1772542801226935000,1772542801399201,1772542801399839,BTCUSDT,67420.05000000,0.00024000,0
1772542801227034900,1772542801399201,1772542801399841,BTCUSDT,67420.06000000,0.00016000,0
1772542801227141400,1772542801399201,1772542801399841,BTCUSDT,67420.16000000,0.00025000,0
1772542801229205100,1772542801401004,1772542801401585,BTCUSDT,67420.38000000,0.00016000,0
1772542801234653400,1772542801408111,1772542801408767,BTCUSDT,67420.67000000,0.00204000,0
1772542801234797300,1772542801408111,1772542801408771,BTCUSDT,67420.68000000,0.00048000,0
1772542801256558600,1772542801429625,1772542801429965,BTCUSDT,67420.76000000,0.00007000,0
1772542801286953300,1772542801460155,1772542801460799,BTCUSDT,67420.76000000,0.00195000,0
1772542801287080800,1772542801460155,1772542801460803,BTCUSDT,67420.77000000,0.00067000,0
1772542801287187300,1772542801460155,1772542801460804,BTCUSDT,67420.88000000,0.00032000,0
1772542801287292800,1772542801460155,1772542801460805,BTCUSDT,67421.01000000,0.00008000,0
1772542801287396700,1772542801460155,1772542801460805,BTCUSDT,67421.02000000,0.00024000,0
1772542801287504100,1772542801460155,1772542801460806,BTCUSDT,67421.03000000,0.00016000,0
1772542801287606400,1772542801460155,1772542801460806,BTCUSDT,67421.24000000,0.00024000,0
1772542801287722000,1772542801460155,1772542801460807,BTCUSDT,67421.73000000,0.00032000,0
1772542801287834000,1772542801460155,1772542801460807,BTCUSDT,67421.86000000,0.00032000,0
1772542801334794100,1772542801508534,1772542801508838,BTCUSDT,67421.86000000,0.00083000,1
1772542801360804700,1772542801534492,1772542801534806,BTCUSDT,67421.87000000,0.00075000,0
1772542801568428000,1772542801738060,1772542801738505,BTCUSDT,67421.86000000,0.00047000,1
1772542801651247900,1772542801823841,1772542801824504,BTCUSDT,67421.87000000,0.01180000,0
1772542801651407200,1772542801823841,1772542801824508,BTCUSDT,67421.88000000,0.00075000,0
1772542801651515100,1772542801823841,1772542801824509,BTCUSDT,67421.94000000,0.00008000,0
1772542801651619000,1772542801823841,1772542801824510,BTCUSDT,67422.00000000,0.00119000,0
1772542801651715600,1772542801823841,1772542801824510,BTCUSDT,67422.09000000,0.00346000,0
1772542801651821500,1772542801823841,1772542801824511,BTCUSDT,67422.15000000,0.00016000,0
1772542801651918100,1772542801823841,1772542801824512,BTCUSDT,67422.55000000,0.00250000,0
1772542801651993400,1772542801824081,1772542801824621,BTCUSDT,67422.72000000,0.00009000,0
1772542801652067600,1772542801824081,1772542801824624,BTCUSDT,67422.80000000,0.00009000,0
1772542801652142400,1772542801824081,1772542801824625,BTCUSDT,67423.52000000,0.00300000,0
1772542801652217000,1772542801824081,1772542801824626,BTCUSDT,67424.00000000,0.00060000,0
1772542801652290000,1772542801824081,1772542801824626,BTCUSDT,67424.09000000,0.00024000,0
1772542801652365800,1772542801824081,1772542801824628,BTCUSDT,67424.10000000,0.00016000,0
1772542801652432100,1772542801824081,1772542801824628,BTCUSDT,67424.39000000,0.00016000,0
1772542801652490100,1772542801824081,1772542801824629,BTCUSDT,67424.40000000,0.01896000,0
1772542801652550400,1772542801824081,1772542801824629,BTCUSDT,67424.58000000,0.00024000,0
1772542801652610000,1772542801824081,1772542801824630,BTCUSDT,67424.67000000,0.00032000,0
1772542801652669400,1772542801824081,1772542801824631,BTCUSDT,67424.97000000,0.00016000,0
1772542801652729800,1772542801824081,1772542801824631,BTCUSDT,67424.98000000,0.00016000,0
1772542801652788800,1772542801824081,1772542801824632,BTCUSDT,67424.99000000,0.00032000,0
1772542801652848500,1772542801824303,1772542801824846,BTCUSDT,67425.00000000,0.03741000,0
1772542801652906900,1772542801824303,1772542801824850,BTCUSDT,67425.02000000,0.00259000,0
1772542801652964900,1772542801824303,1772542801824850,BTCUSDT,67425.28000000,0.00025000,0
1772542801653613400,1772542801826413,1772542801827120,BTCUSDT,67425.54000000,0.00064000,0
1772542801653670600,1772542801826413,1772542801827124,BTCUSDT,67425.55000000,0.00008000,0
1772542801653719800,1772542801826413,1772542801827125,BTCUSDT,67425.72000000,0.00009000,0
1772542801653767800,1772542801826413,1772542801827126,BTCUSDT,67425.76000000,0.00016000,0
1772542801653815300,1772542801826413,1772542801827126,BTCUSDT,67425.78000000,0.00165000,0
1772542801653864600,1772542801826413,1772542801827127,BTCUSDT,67426.00000000,0.00060000,0
1772542801653910300,1772542801826413,1772542801827128,BTCUSDT,67426.05000000,0.00016000,0
1772542801655845500,1772542801828343,1772542801829396,BTCUSDT,67427.23000000,0.00119000,0
1772542801655915600,1772542801828343,1772542801829400,BTCUSDT,67427.24000000,0.00008000,0
1772542801655955400,1772542801828343,1772542801829401,BTCUSDT,67427.67000000,0.01866000,0
1772542801655991300,1772542801828343,1772542801829401,BTCUSDT,67427.76000000,0.00024000,0
