open_time,open,high,low,close,volume
2026-02-27 19:59:00,65410.94,65416.66,65388.89,65392.18,2.89403
2026-02-27 20:00:00,65392.18,65435.0,65392.18,65428.33,4.46429
2026-02-27 20:01:00,65428.33,65457.35,65409.76,65450.61,13.44639
2026-02-27 20:02:00,65450.61,65568.01,65444.29,65528.87,14.321
2026-02-27 20:03:00,65528.88,65554.07,65501.33,65512.49,3.95179
2026-02-27 20:04:00,65512.48,65550.5,65491.32,65491.33,4.38324
2026-02-27 20:05:00,65491.32,65503.31,65462.49,65502.0,6.72685
2026-02-27 20:06:00,65502.0,65502.0,65430.0,65437.93,15.08568
2026-02-27 20:07:00,65437.93,65576.91,65437.93,65573.25,6.05546
2026-02-27 20:08:00,65573.26,65576.92,65561.96,65561.96,1.86793
2026-02-27 20:09:00,65561.96,65572.9,65499.97,65499.97,3.6389
2026-02-27 20:10:00,65499.97,65563.68,65487.67,65563.68,9.77806
2026-02-27 20:11:00,65563.68,65565.5,65533.4,65533.41,2.07088
2026-02-27 20:12:00,65533.4,65578.7,65533.4,65568.99,30.21189
2026-02-27 20:13:00,65568.99,65600.0,65568.99,65579.77,3.95951
2026-02-27 20:14:00,65579.78,65579.78,65565.99,65566.41,1.99246
2026-02-27 20:15:00,65566.41,65600.0,65553.73,65559.06,2.90504
2026-02-27 20:16:00,65559.06,65610.0,65556.47,65562.36,23.6576
2026-02-27 20:17:00,65562.37,65578.73,65562.36,65576.06,4.41774
2026-02-27 20:18:00,65576.06,65578.93,65561.72,65578.93,5.42361
2026-02-27 20:19:00,65578.93,65597.66,65573.89,65593.66,15.19081
2026-02-27 20:20:00,65593.65,65595.18,65560.64,65560.92,3.18595
2026-02-27 20:21:00,65560.92,65644.81,65560.91,65617.39,11.11166
2026-02-27 20:22:00,65617.39,65617.39,65577.1,65597.92,4.57039
2026-02-27 20:23:00,65597.93,65640.29,65597.92,65620.96,4.32484
2026-02-27 20:24:00,65620.97,65639.14,65617.56,65617.56,3.15622
2026-02-27 20:25:00,65617.56,65617.56,65584.33,65613.98,6.70495
2026-02-27 20:26:00,65613.99,65619.73,65599.0,65619.72,3.05853
2026-02-27 20:27:00,65619.72,65627.02,65604.23,65612.31,5.06552
2026-02-27 20:28:00,65612.31,65612.32,65598.66,65598.66,3.20442
2026-02-27 20:29:00,65598.67,65598.67,65558.84,65577.54,5.83932
2026-02-27 20:30:00,65577.55,65594.0,65566.0,65566.05,1.68346
2026-02-27 20:31:00,65566.04,65600.52,65555.02,65555.03,6.68026
2026-02-27 20:32:00,65555.03,65555.03,65464.0,65479.91,12.95289
2026-02-27 20:33:00,65479.92,65576.14,65479.92,65561.55,5.12737
2026-02-27 20:34:00,65561.56,65577.6,65561.56,65577.59,5.07457
2026-02-27 20:35:00,65577.6,65577.6,65549.36,65550.79,2.11506
2026-02-27 20:36:00,65550.8,65576.17,65550.79,65567.14,1.43715
2026-02-27 20:37:00,65567.13,65587.4,65567.13,65587.31,4.87705
2026-02-27 20:38:00,65587.32,65587.32,65568.32,65568.32,2.60136
2026-02-27 20:39:00,65568.32,65584.86,65561.74,65584.86,1.3182
2026-02-27 20:40:00,65584.86,65653.17,65584.86,65646.0,6.83179
2026-02-27 20:41:00,65646.0,65646.01,65600.97,65607.87,2.37874
2026-02-27 20:42:00,65607.87,65608.9,65568.25,65597.04,24.98414
2026-02-27 20:43:00,65597.05,65652.29,65597.05,65652.29,4.25892
2026-02-27 20:44:00,65652.28,65657.22,65603.0,65631.29,3.38871
2026-02-27 20:45:00,65631.29,65658.0,65624.04,65628.33,2.62847
2026-02-27 20:46:00,65628.32,65638.02,65619.0,65629.47,9.29403
2026-02-27 20:47:00,65629.46,65657.61,65619.0,65619.01,3.75289
2026-02-27 20:48:00,65619.0,65631.71,65612.0,65631.71,6.82853
2026-02-27 20:49:00,65631.7,65650.76,65612.0,65633.56,5.75287
2026-02-27 20:50:00,65633.56,65666.66,65603.0,65615.55,9.06078
2026-02-27 20:51:00,65615.55,65646.47,65577.36,65630.04,25.3176
2026-02-27 20:52:00,65630.05,65635.67,65593.47,65626.22,3.68377
2026-02-27 20:53:00,65626.23,65642.81,65604.76,65620.79,8.54819
2026-02-27 20:54:00,65620.79,65626.15,65608.19,65622.72,2.88947
2026-02-27 20:55:00,65622.72,65647.01,65608.6,65608.61,2.76068
2026-02-27 20:56:00,65608.6,65612.02,65595.83,65597.7,2.73578
2026-02-27 20:57:00,65597.71,65600.93,65569.45,65571.12,4.28863
2026-02-27 20:58:00,65571.11,65596.0,65556.0,65566.6,5.82514
2026-02-27 20:59:00,65566.61,65621.76,65565.98,65594.67,42.01725
2026-02-27 21:00:00,65594.67,65623.23,65550.0,65551.08,21.42586
2026-02-27 21:01:00,65551.07,65551.07,65496.05,65521.98,13.1203
2026-02-27 21:02:00,65521.97,65659.79,65521.97,65590.55,13.90156
2026-02-27 21:03:00,65590.56,65601.42,65568.06,65568.07,8.21475
2026-02-27 21:04:00,65568.07,65667.6,65568.06,65667.6,8.72605
2026-02-27 21:05:00,65667.6,65713.7,65642.41,65682.18,17.6186
2026-02-27 21:06:00,65682.18,65682.18,65633.51,65643.68,5.68113
2026-02-27 21:07:00,65643.67,65655.32,65637.21,65637.22,2.99614
2026-02-27 21:08:00,65637.21,65654.86,65633.72,65648.27,2.84276
2026-02-27 21:09:00,65648.28,65648.28,65634.49,65647.41,1.26759
2026-02-27 21:10:00,65647.42,65647.42,65632.5,65632.52,1.42402
2026-02-27 21:11:00,65632.51,65632.52,65619.01,65621.95,1.48721
2026-02-27 21:12:00,65621.94,65621.95,65574.45,65574.46,1.19278
2026-02-27 21:13:00,65574.46,65579.66,65574.45,65579.65,2.71175
2026-02-27 21:14:00,65579.66,65579.66,65572.61,65577.21,1.09141
2026-02-27 21:15:00,65577.22,65606.57,65577.21,65590.33,3.48907
2026-02-27 21:16:00,65590.33,65620.91,65590.32,65620.9,1.68334
2026-02-27 21:17:00,65620.9,65627.48,65611.2,65625.0,2.49563
2026-02-27 21:18:00,65624.99,65655.16,65616.75,65655.15,3.01349
2026-02-27 21:19:00,65655.16,65680.46,65655.15,65678.67,4.17436
2026-02-27 21:20:00,65678.67,65700.0,65678.66,65700.0,2.21475
2026-02-27 21:21:00,65700.0,65713.66,65684.62,65713.65,3.9492
2026-02-27 21:22:00,65713.65,65713.66,65686.04,65696.99,5.81151
2026-02-27 21:23:00,65696.99,65724.85,65688.52,65715.43,3.54933
2026-02-27 21:24:00,65715.43,65740.98,65711.03,65736.01,4.47325
2026-02-27 21:25:00,65736.01,65749.94,65721.49,65725.7,9.67471
2026-02-27 21:26:00,65725.71,65725.71,65699.86,65704.75,3.51853
2026-02-27 21:27:00,65704.74,65719.81,65704.74,65714.15,2.41078
2026-02-27 21:28:00,65714.14,65723.86,65714.0,65715.88,3.0634
2026-02-27 21:29:00,65715.88,65718.82,65700.71,65704.54,2.66954
2026-02-27 21:30:00,65704.54,65718.62,65684.63,65684.63,3.61838
2026-02-27 21:31:00,65684.63,65684.64,65600.0,65611.94,5.77209
2026-02-27 21:32:00,65611.93,65623.95,65601.71,65623.95,3.12237
2026-02-27 21:33:00,65623.96,65635.33,65608.0,65635.33,3.12664
2026-02-27 21:34:00,65635.33,65648.0,65628.61,65628.62,2.92292
2026-02-27 21:35:00,65628.61,65628.62,65597.04,65621.41,2.36189
2026-02-27 21:36:00,65621.4,65644.15,65586.71,65644.14,3.84504
2026-02-27 21:37:00,65644.15,65644.15,65602.01,65602.01,1.42132
2026-02-27 21:38:00,65602.02,65639.61,65602.02,65618.25,8.17186
2026-02-27 21:39:00,65618.25,65634.79,65607.8,65607.81,6.42721
2026-02-27 21:40:00,65607.81,65641.14,65607.81,65627.27,7.3862
2026-02-27 21:41:00,65627.26,65629.44,65617.88,65617.88,3.55763
2026-02-27 21:42:00,65617.88,65617.89,65577.21,65593.8,4.99383
2026-02-27 21:43:00,65593.8,65625.21,65593.8,65625.2,2.54655
2026-02-27 21:44:00,65625.21,65625.21,65621.36,65621.37,2.33131
2026-02-27 21:45:00,65621.36,65621.37,65615.0,65616.48,1.77298
2026-02-27 21:46:00,65616.48,65616.49,65595.22,65595.23,4.50711
2026-02-27 21:47:00,65595.24,65605.28,65595.23,65600.22,3.64556
2026-02-27 21:48:00,65600.21,65600.22,65584.21,65588.09,1.54291
2026-02-27 21:49:00,65588.1,65588.1,65544.02,65565.21,6.04991
2026-02-27 21:50:00,65565.2,65580.84,65565.2,65580.84,2.78968
2026-02-27 21:51:00,65580.84,65580.84,65576.23,65576.23,1.20212
2026-02-27 21:52:00,65576.23,65576.24,65538.44,65538.45,2.14094
2026-02-27 21:53:00,65538.44,65552.05,65533.77,65533.77,4.23119
2026-02-27 21:54:00,65533.77,65533.78,65449.97,65449.97,5.88855
2026-02-27 21:55:00,65449.98,65449.98,65400.0,65422.79,11.52943
2026-02-27 21:56:00,65422.78,65450.0,65422.77,65449.99,1.45424
2026-02-27 21:57:00,65450.0,65496.59,65449.99,65487.57,6.16841
2026-02-27 21:58:00,65487.56,65535.04,65487.56,65525.79,7.74112
2026-02-27 21:59:00,65525.79,65527.59,65525.79,65527.59,0.49421
2026-02-27 22:00:00,65527.59,65590.78,65527.58,65560.44,5.08102
2026-02-27 22:01:00,65560.44,65560.44,65536.0,65536.01,1.32656
2026-02-27 22:02:00,65536.0,65557.41,65536.0,65544.03,2.04011
2026-02-27 22:03:00,65544.02,65554.64,65544.02,65554.64,1.52028
2026-02-27 22:04:00,65554.63,65554.64,65524.0,65524.0,2.18142
2026-02-27 22:05:00,65524.0,65524.0,65500.5,65519.29,1.42876
2026-02-27 22:06:00,65519.29,65519.29,65500.0,65503.67,1.97259
2026-02-27 22:07:00,65503.68,65503.68,65467.37,65467.37,7.63109
2026-02-27 22:08:00,65467.37,65470.0,65450.0,65463.96,3.78246
2026-02-27 22:09:00,65463.96,65480.78,65458.39,65480.77,11.27393
2026-02-27 22:10:00,65480.78,65498.27,65480.77,65480.78,2.75203
2026-02-27 22:11:00,65480.77,65486.05,65480.77,65486.04,1.38149
2026-02-27 22:12:00,65486.05,65528.0,65486.04,65528.0,1.59153
2026-02-27 22:13:00,65528.0,65528.0,65514.69,65514.69,1.68833
2026-02-27 22:14:00,65514.69,65549.17,65514.69,65546.28,1.77554
2026-02-27 22:15:00,65546.28,65610.0,65546.28,65609.99,2.9633
2026-02-27 22:16:00,65609.99,65615.3,65567.27,65567.28,2.23941
2026-02-27 22:17:00,65567.28,65592.55,65552.82,65592.54,3.70663
2026-02-27 22:18:00,65592.54,65598.98,65576.15,65576.88,3.77253
2026-02-27 22:19:00,65576.88,65583.41,65563.38,65583.41,1.56054
2026-02-27 22:20:00,65583.41,65598.96,65583.41,65598.95,0.76641
2026-02-27 22:21:00,65598.96,65598.96,65514.7,65514.7,4.06373
2026-02-27 22:22:00,65514.7,65514.7,65451.17,65460.31,7.028
2026-02-27 22:23:00,65460.3,65466.66,65450.69,65466.65,0.63003
2026-02-27 22:24:00,65466.65,65487.84,65466.65,65483.34,1.20913
2026-02-27 22:25:00,65483.34,65503.43,65483.33,65495.54,3.11705
2026-02-27 22:26:00,65495.54,65515.97,65491.58,65491.59,4.40424
2026-02-27 22:27:00,65491.58,65501.43,65484.25,65484.26,3.79182
2026-02-27 22:28:00,65484.26,65484.26,65446.98,65446.99,7.2584
2026-02-27 22:29:00,65446.99,65466.67,65446.98,65466.66,1.51561
2026-02-27 22:30:00,65466.66,65466.66,65418.0,65418.01,5.51663
2026-02-27 22:31:00,65418.0,65450.56,65418.0,65449.88,5.28976
2026-02-27 22:32:00,65449.89,65455.56,65433.21,65437.8,2.11828
2026-02-27 22:33:00,65437.79,65437.8,65410.0,65420.73,5.34576
2026-02-27 22:34:00,65420.73,65420.73,64914.46,64986.0,316.45678
2026-02-27 22:35:00,64986.04,65215.87,64984.0,65215.87,39.21919
2026-02-27 22:36:00,65216.0,65324.88,65159.87,65256.4,31.9429
2026-02-27 22:37:00,65256.4,65286.0,65220.77,65243.17,3.57307
2026-02-27 22:38:00,65243.16,65334.8,65243.16,65312.12,8.97672
2026-02-27 22:39:00,65312.11,65334.9,65274.48,65274.48,5.3514
2026-02-27 22:40:00,65274.48,65396.16,65265.19,65341.08,8.72531
2026-02-27 22:41:00,65341.08,65449.06,65330.75,65441.51,10.75753
2026-02-27 22:42:00,65441.52,65503.27,65423.06,65490.43,16.1483
2026-02-27 22:43:00,65490.43,65577.19,65482.26,65555.31,48.33994
2026-02-27 22:44:00,65555.32,65597.06,65500.01,65597.05,18.53519
2026-02-27 22:45:00,65597.06,65625.21,65597.05,65625.21,4.11081
2026-02-27 22:46:00,65625.2,65673.33,65625.2,65627.73,17.54307
2026-02-27 22:47:00,65627.73,65669.45,65627.72,65665.09,5.18167
2026-02-27 22:48:00,65665.09,65665.1,65633.77,65633.78,2.75525
2026-02-27 22:49:00,65633.77,65633.78,65537.3,65543.36,3.99606
2026-02-27 22:50:00,65543.37,65587.51,65543.37,65564.69,2.05676
2026-02-27 22:51:00,65564.68,65610.72,65552.33,65610.72,1.60093
2026-02-27 22:52:00,65610.73,65627.91,65555.0,65562.04,3.01199
2026-02-27 22:53:00,65562.04,65593.44,65550.51,65583.13,5.8618
2026-02-27 22:54:00,65583.13,65622.34,65583.12,65618.43,2.35804
2026-02-27 22:55:00,65618.43,65618.43,65572.0,65572.0,15.41149
2026-02-27 22:56:00,65572.0,65572.0,65516.26,65541.15,4.47156
2026-02-27 22:57:00,65541.16,65568.82,65541.16,65568.82,2.67268
2026-02-27 22:58:00,65568.82,65608.0,65568.82,65608.0,5.5172
2026-02-27 22:59:00,65607.99,65651.42,65599.04,65637.99,15.23486
2026-02-27 23:00:00,65638.0,65651.42,65551.67,65551.68,18.36193
2026-02-27 23:01:00,65551.68,65567.54,65551.67,65567.54,2.80369
2026-02-27 23:02:00,65567.53,65692.05,65567.53,65678.36,16.59537
2026-02-27 23:03:00,65678.36,65699.54,65644.31,65687.99,6.08662
2026-02-27 23:04:00,65687.99,65720.0,65676.78,65705.45,6.64499
2026-02-27 23:05:00,65705.44,65788.12,65695.74,65779.99,14.16428
2026-02-27 23:06:00,65779.99,65780.5,65733.62,65740.1,10.56405
2026-02-27 23:07:00,65740.1,65774.84,65740.09,65774.84,2.10098
2026-02-27 23:08:00,65774.83,65781.13,65755.28,65767.85,1.9645
2026-02-27 23:09:00,65767.86,65869.63,65767.85,65822.99,15.073
2026-02-27 23:10:00,65823.0,65836.53,65805.73,65806.53,5.06806
2026-02-27 23:11:00,65806.54,65820.91,65770.5,65777.26,8.2305
2026-02-27 23:12:00,65777.26,65789.32,65746.0,65746.01,2.97899
2026-02-27 23:13:00,65746.01,65763.65,65700.0,65707.15,7.20834
2026-02-27 23:14:00,65707.16,65744.09,65707.16,65736.63,3.47451
2026-02-27 23:15:00,65736.62,65752.8,65731.44,65740.74,3.20386
2026-02-27 23:16:00,65740.74,65762.4,65736.41,65762.4,0.81798
2026-02-27 23:17:00,65762.39,65778.28,65752.8,65778.28,0.80243
2026-02-27 23:18:00,65778.28,65868.0,65778.28,65843.76,5.81718
2026-02-27 23:19:00,65843.77,65871.4,65814.65,65844.53,4.30805
2026-02-27 23:20:00,65844.52,65900.0,65839.15,65894.29,8.53304
2026-02-27 23:21:00,65894.29,65899.06,65860.89,65879.22,6.06443
2026-02-27 23:22:00,65879.22,65879.22,65864.16,65866.78,1.95237
2026-02-27 23:23:00,65866.78,65900.0,65866.76,65878.08,6.53537
2026-02-27 23:24:00,65878.07,65900.0,65875.79,65898.35,2.50024
2026-02-27 23:25:00,65898.36,65898.36,65835.47,65849.55,8.31401
2026-02-27 23:26:00,65849.55,65850.42,65832.0,65840.03,3.31014
2026-02-27 23:27:00,65840.03,65865.85,65838.46,65838.46,4.01888
2026-02-27 23:28:00,65838.47,65841.38,65821.16,65836.28,2.56498
2026-02-27 23:29:00,65836.28,65886.42,65832.42,65886.41,8.26504
2026-02-27 23:30:00,65886.42,65886.42,65870.13,65870.13,1.73722
2026-02-27 23:31:00,65870.13,65882.33,65863.47,65879.59,6.52152
2026-02-27 23:32:00,65879.58,65891.56,65875.0,65891.56,2.35953
2026-02-27 23:33:00,65891.56,65891.56,65874.03,65874.04,1.47973
2026-02-27 23:34:00,65874.03,65922.99,65857.08,65910.51,6.31473
2026-02-27 23:35:00,65910.52,65940.15,65892.0,65940.14,4.7052
2026-02-27 23:36:00,65940.15,65949.39,65940.14,65944.1,5.73164
2026-02-27 23:37:00,65944.11,65947.32,65916.77,65916.78,2.43691
2026-02-27 23:38:00,65916.78,65935.9,65885.9,65906.48,14.57826
2026-02-27 23:39:00,65906.47,65953.2,65888.01,65953.19,9.60199
2026-02-27 23:40:00,65953.2,65953.2,65906.29,65906.29,4.04593
2026-02-27 23:41:00,65906.29,65906.29,65871.32,65871.33,2.59231
2026-02-27 23:42:00,65871.33,65871.33,65842.65,65842.65,4.30964
2026-02-27 23:43:00,65842.66,65842.66,65828.32,65828.4,4.37334
2026-02-27 23:44:00,65828.39,65834.37,65828.39,65833.15,2.393
2026-02-27 23:45:00,65833.14,65894.59,65832.0,65884.85,5.86117
2026-02-27 23:46:00,65884.85,65898.0,65884.84,65896.77,1.01117
2026-02-27 23:47:00,65896.76,65896.76,65869.65,65869.66,2.77453
2026-02-27 23:48:00,65869.65,65869.66,65869.65,65869.65,1.30898
2026-02-27 23:49:00,65869.65,65889.2,65869.65,65869.66,1.63784
2026-02-27 23:50:00,65869.67,65890.99,65869.67,65889.13,1.79316
2026-02-27 23:51:00,65889.13,65911.21,65889.12,65911.2,4.41396
2026-02-27 23:52:00,65911.21,65911.21,65898.22,65898.23,1.34411
2026-02-27 23:53:00,65898.23,65898.23,65883.62,65883.63,0.60214
2026-02-27 23:54:00,65883.63,65883.63,65869.65,65879.02,3.61409
2026-02-27 23:55:00,65879.03,65911.88,65871.87,65871.87,9.65613
2026-02-27 23:56:00,65871.88,65885.14,65847.85,65879.81,12.89558
2026-02-27 23:57:00,65879.81,65917.8,65866.12,65878.49,7.06987
2026-02-27 23:58:00,65878.5,65903.48,65874.28,65884.18,3.01846
2026-02-27 23:59:00,65884.17,65894.46,65859.16,65872.1,8.35125
2026-02-28 00:00:00,65872.09,65872.1,65830.0,65846.06,16.46505
2026-02-28 00:01:00,65846.06,65891.03,65839.46,65839.47,3.53653
2026-02-28 00:02:00,65839.47,65886.71,65839.46,65863.4,4.36769
2026-02-28 00:03:00,65863.4,65872.64,65858.17,65858.25,5.31767
2026-02-28 00:04:00,65858.25,65916.26,65858.25,65909.05,6.10007
2026-02-28 00:05:00,65909.05,65909.05,65884.74,65884.81,14.84247
2026-02-28 00:06:00,65884.8,65902.15,65884.8,65902.14,5.92939
2026-02-28 00:07:00,65902.15,65962.79,65902.14,65912.02,9.37712
2026-02-28 00:08:00,65912.03,65932.91,65891.15,65925.72,6.61823
2026-02-28 00:09:00,65925.72,65925.73,65881.42,65906.78,5.78957
2026-02-28 00:10:00,65906.79,65915.85,65885.4,65915.85,4.70472
2026-02-28 00:11:00,65915.85,65959.64,65915.84,65959.64,5.40386
2026-02-28 00:12:00,65959.63,65977.99,65953.71,65977.99,4.62073
2026-02-28 00:13:00,65978.0,66025.52,65973.86,66014.68,12.08178
2026-02-28 00:14:00,66014.68,66014.69,65967.92,65998.04,9.79231
2026-02-28 00:15:00,65998.04,66012.87,65955.17,65957.32,16.96417
2026-02-28 00:16:00,65957.33,65957.33,65918.64,65918.99,14.4405
2026-02-28 00:17:00,65918.99,65943.46,65890.01,65890.02,7.71468
2026-02-28 00:18:00,65890.01,65897.49,65874.61,65887.18,4.21547
2026-02-28 00:19:00,65887.17,65887.18,65862.77,65884.17,6.13522
2026-02-28 00:20:00,65884.17,65901.6,65883.3,65897.88,2.38861
2026-02-28 00:21:00,65897.87,65897.87,65889.74,65889.75,1.50331
2026-02-28 00:22:00,65889.75,65891.01,65870.0,65870.01,2.25695
2026-02-28 00:23:00,65870.01,65895.14,65870.0,65895.13,2.58235
2026-02-28 00:24:00,65895.13,65909.18,65872.24,65872.25,6.00178
2026-02-28 00:25:00,65872.25,65884.86,65870.01,65874.64,5.90528
2026-02-28 00:26:00,65874.64,65874.64,65844.46,65844.46,1.34305
2026-02-28 00:27:00,65844.46,65844.47,65721.13,65767.14,43.68834
2026-02-28 00:28:00,65767.14,65797.45,65739.01,65766.95,6.88696
2026-02-28 00:29:00,65766.95,65789.62,65760.82,65775.8,4.04808
2026-02-28 00:30:00,65775.8,65775.8,65766.92,65766.93,1.94053
2026-02-28 00:31:00,65766.93,65766.93,65735.74,65764.61,4.8764
2026-02-28 00:32:00,65764.61,65825.62,65764.61,65825.62,5.13322
2026-02-28 00:33:00,65825.73,65826.61,65810.97,65810.98,1.65806
2026-02-28 00:34:00,65810.97,65823.22,65798.86,65815.81,1.96827
2026-02-28 00:35:00,65815.81,65849.44,65815.81,65844.83,1.52014
2026-02-28 00:36:00,65844.83,65844.83,65816.85,65817.25,1.23861
2026-02-28 00:37:00,65817.24,65826.25,65817.24,65817.25,1.48869
2026-02-28 00:38:00,65817.26,65831.43,65817.25,65822.09,2.47274
2026-02-28 00:39:00,65822.09,65835.62,65820.6,65835.62,2.01317
2026-02-28 00:40:00,65835.62,65839.44,65833.51,65839.43,2.44735
2026-02-28 00:41:00,65839.43,65888.75,65839.43,65864.27,5.22068
2026-02-28 00:42:00,65864.27,65918.88,65864.27,65918.87,6.22071
2026-02-28 00:43:00,65918.88,65959.23,65918.87,65952.68,5.03844
2026-02-28 00:44:00,65952.67,65966.85,65950.2,65950.21,1.39678
2026-02-28 00:45:00,65950.21,65950.21,65938.71,65943.46,1.83586
2026-02-28 00:46:00,65943.45,65943.46,65937.48,65937.48,0.37418
2026-02-28 00:47:00,65937.48,65952.43,65936.18,65949.62,3.03549
2026-02-28 00:48:00,65949.62,65964.37,65949.61,65964.37,2.9428
2026-02-28 00:49:00,65964.36,65964.37,65951.28,65952.81,1.75975
2026-02-28 00:50:00,65952.82,65967.76,65952.57,65963.51,2.81842
2026-02-28 00:51:00,65963.52,65969.69,65957.97,65957.98,0.98057
2026-02-28 00:52:00,65957.97,65957.98,65931.0,65931.0,1.51216
2026-02-28 00:53:00,65931.01,65931.01,65903.3,65903.31,1.11603
2026-02-28 00:54:00,65903.31,65965.35,65903.31,65937.81,16.31718
2026-02-28 00:55:00,65937.81,65947.23,65936.0,65936.0,3.31378
2026-02-28 00:56:00,65936.01,65974.0,65936.0,65973.99,4.50896
2026-02-28 00:57:00,65974.0,65985.18,65966.19,65966.2,1.78039
2026-02-28 00:58:00,65966.2,65966.2,65939.53,65939.54,3.99403
2026-02-28 00:59:00,65939.54,65949.32,65939.53,65942.0,2.47916
2026-02-28 01:00:00,65942.01,65953.04,65939.54,65939.98,1.84572
2026-02-28 01:01:00,65939.99,65939.99,65889.99,65908.06,10.04029
2026-02-28 01:02:00,65908.05,65923.61,65895.71,65923.6,1.47108
2026-02-28 01:03:00,65923.61,65952.61,65914.89,65952.6,3.27764
2026-02-28 01:04:00,65952.6,65971.93,65948.44,65968.54,2.72663
2026-02-28 01:05:00,65968.54,65968.54,65937.45,65937.45,1.59091
2026-02-28 01:06:00,65937.46,65937.46,65909.88,65930.29,2.77168
2026-02-28 01:07:00,65930.3,65930.3,65822.43,65853.58,6.61864
2026-02-28 01:08:00,65853.59,65862.0,65853.58,65857.43,2.12492
2026-02-28 01:09:00,65857.42,65861.41,65842.06,65853.6,3.93563
2026-02-28 01:10:00,65853.6,65860.19,65842.41,65842.42,1.6353
2026-02-28 01:11:00,65842.41,65844.89,65838.01,65838.75,2.34389
2026-02-28 01:12:00,65838.76,65838.76,65838.75,65838.76,0.43775
2026-02-28 01:13:00,65838.75,65856.85,65838.75,65856.85,1.20695
2026-02-28 01:14:00,65856.84,65859.39,65856.84,65859.38,0.8986
2026-02-28 01:15:00,65859.39,65865.94,65814.01,65839.36,6.70995
2026-02-28 01:16:00,65839.35,65849.36,65839.35,65849.35,1.52997
2026-02-28 01:17:00,65849.36,65887.25,65849.36,65880.93,5.32269
2026-02-28 01:18:00,65880.94,65955.45,65880.93,65950.17,47.54693
2026-02-28 01:19:00,65950.17,65950.17,65906.47,65928.18,6.87782
2026-02-28 01:20:00,65928.18,65960.76,65913.33,65913.34,7.01426
2026-02-28 01:21:00,65913.34,65913.34,65880.93,65909.99,2.46282
2026-02-28 01:22:00,65910.0,65941.42,65909.99,65941.41,5.07652
