recv_ns,trade_us,event_us,symbol,price,qty,is_sell
1772543628660533400,1772543628857978,1772543628858263,BTCUSDT,67055.94000000,0.00177000,0
1772543628917637500,1772543629113155,1772543629113482,BTCUSDT,67055.94000000,0.00014000,0
1772543628992483500,1772543629190165,1772543629190535,BTCUSDT,67055.94000000,0.00036000,0
1772543629375411900,1772543629573535,1772543629573860,BTCUSDT,67055.93000000,0.00074000,1
