recorded_at,wallet,wallet_label,coin,market_type,slug,side,size_usd,price,trade_timestamp,gap_at_time,gap_seconds_diff,both_sides_flag
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,DOWN,4.301,0.46,1772378773,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,DOWN,0.3773,0.49,1772378773,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,DOWN,4.41,0.49,1772378773,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,DOWN,2.3,0.46,1772378773,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,DOWN,6.44,0.46,1772378773,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,DOWN,11.569,0.46,1772378773,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,UP,43.4653,0.53,1772378773,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,UP,15.6,0.52,1772378773,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,UP,34.56,0.54,1772378773,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,DOWN,5.52,0.46,1772378773,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,DOWN,9.8,0.49,1772378773,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,DOWN,2.45,0.49,1772378773,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,DOWN,3.1605,0.49,1772378773,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,UP,10.79,0.52,1772378773,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,DOWN,2.45,0.49,1772378773,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,UP,18.72,0.52,1772378773,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,UP,15.3647,0.53,1772378773,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,DOWN,2.2448,0.46,1772378773,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,DOWN,2.3618,0.49,1772378773,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,UP,12.61,0.52,1772378773,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,DOWN,0.960784,0.4900001683001128,1772378773,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,DOWN,2.45,0.49,1772378773,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,DOWN,0.915144,0.46000011058371615,1772378773,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,DOWN,27.6,0.48,1772378773,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,15m,btc-updown-15m-1772378100,UP,2.64,0.33,1772378771,,,False
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,DOWN,4.968,0.45,1772378771,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,DOWN,16.2,0.45,1772378771,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,DOWN,1.395,0.45,1772378771,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,UP,5.94,0.54,1772378771,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,UP,19.44,0.54,1772378771,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,DOWN,5.4675,0.45,1772378771,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,DOWN,16.494545,0.45000000545634944,1772378771,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,DOWN,0.851851,0.46,1772378771,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,15m,btc-updown-15m-1772378100,UP,55.08,0.34,1772378771,,,False
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,DOWN,5.4225,0.45,1772378771,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,15m,btc-updown-15m-1772378100,UP,2.023,0.34,1772378771,,,False
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,15m,btc-updown-15m-1772378100,UP,1.65,0.33,1772378771,,,False
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,DOWN,0.851851,0.46,1772378771,,,True
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,15m,btc-updown-15m-1772378100,UP,3.3,0.33,1772378771,,,False
2026-03-01T15:26:32.305518+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,DOWN,49.185100000000006,0.45,1772378771,,,True
2026-03-01T15:26:32.305518+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772378700,UP,27.6,0.46,1772378781,,,False
2026-03-01T15:26:32.305518+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772378700,UP,27.0,0.45,1772378781,,,False
2026-03-01T15:27:14.021804+00:00,0x1979ae6b7e6534de9c4539d0c205e582ca637c9d,0x1979ae6B7E6534dE9c4539D0c205E582cA637C9D-1769439463256,btc,15m,btc-updown-15m-1772378100,UP,4.6,0.46,1772378821,,,True
2026-03-01T15:27:14.021804+00:00,0x1979ae6b7e6534de9c4539d0c205e582ca637c9d,0x1979ae6B7E6534dE9c4539D0c205E582cA637C9D-1769439463256,eth,15m,eth-updown-15m-1772378100,UP,17.6037,0.5197431355181577,1772378821,,,True
2026-03-01T15:27:14.021804+00:00,0x1979ae6b7e6534de9c4539d0c205e582ca637c9d,0x1979ae6B7E6534dE9c4539D0c205E582cA637C9D-1769439463256,btc,15m,btc-updown-15m-1772378100,DOWN,11.4,0.57,1772378821,,,True
2026-03-01T15:27:14.021804+00:00,0x1979ae6b7e6534de9c4539d0c205e582ca637c9d,0x1979ae6B7E6534dE9c4539D0c205E582cA637C9D-1769439463256,eth,15m,eth-updown-15m-1772378100,UP,0.2601,0.51,1772378819,,,True
2026-03-01T15:27:14.021804+00:00,0x1979ae6b7e6534de9c4539d0c205e582ca637c9d,0x1979ae6B7E6534dE9c4539D0c205E582cA637C9D-1769439463256,eth,15m,eth-updown-15m-1772378100,UP,2.3,0.46,1772378819,,,True
2026-03-01T15:27:14.021804+00:00,0x1979ae6b7e6534de9c4539d0c205e582ca637c9d,0x1979ae6B7E6534dE9c4539D0c205E582cA637C9D-1769439463256,eth,15m,eth-updown-15m-1772378100,UP,7.8,0.5,1772378819,,,True
2026-03-01T15:27:14.021804+00:00,0x1979ae6b7e6534de9c4539d0c205e582ca637c9d,0x1979ae6B7E6534dE9c4539D0c205E582cA637C9D-1769439463256,btc,15m,btc-updown-15m-1772378100,UP,26.679999,0.42999999516491744,1772378819,,,True
2026-03-01T15:27:14.021804+00:00,0x1979ae6b7e6534de9c4539d0c205e582ca637c9d,0x1979ae6B7E6534dE9c4539D0c205E582cA637C9D-1769439463256,sol,15m,sol-updown-15m-1772378100,UP,1.472941,0.3200000434504903,1772378817,,,True
2026-03-01T15:27:14.021804+00:00,0x1979ae6b7e6534de9c4539d0c205e582ca637c9d,0x1979ae6B7E6534dE9c4539D0c205E582cA637C9D-1769439463256,btc,15m,btc-updown-15m-1772378100,UP,28.5,0.38,1772378817,,,True
2026-03-01T15:27:14.021804+00:00,0x1979ae6b7e6534de9c4539d0c205e582ca637c9d,0x1979ae6B7E6534dE9c4539D0c205E582cA637C9D-1769439463256,btc,15m,btc-updown-15m-1772378100,UP,0.6,0.3,1772378807,,,True
2026-03-01T15:27:14.021804+00:00,0x1979ae6b7e6534de9c4539d0c205e582ca637c9d,0x1979ae6B7E6534dE9c4539D0c205E582cA637C9D-1769439463256,btc,15m,btc-updown-15m-1772378100,UP,4.242857,0.3000000141414153,1772378805,,,True
2026-03-01T15:27:14.021804+00:00,0x1979ae6b7e6534de9c4539d0c205e582ca637c9d,0x1979ae6B7E6534dE9c4539D0c205E582cA637C9D-1769439463256,btc,15m,btc-updown-15m-1772378100,UP,2.055,0.3,1772378805,,,True
2026-03-01T15:27:14.021804+00:00,0x1979ae6b7e6534de9c4539d0c205e582ca637c9d,0x1979ae6B7E6534dE9c4539D0c205E582cA637C9D-1769439463256,btc,15m,btc-updown-15m-1772378100,UP,0.428571,0.3,1772378805,,,True
2026-03-01T15:27:14.021804+00:00,0x1979ae6b7e6534de9c4539d0c205e582ca637c9d,0x1979ae6B7E6534dE9c4539D0c205E582cA637C9D-1769439463256,btc,15m,btc-updown-15m-1772378100,UP,1.104428,0.30000005432677446,1772378803,,,True
2026-03-01T15:27:14.021804+00:00,0x1979ae6b7e6534de9c4539d0c205e582ca637c9d,0x1979ae6B7E6534dE9c4539D0c205E582cA637C9D-1769439463256,btc,15m,btc-updown-15m-1772378100,UP,10.2,0.3,1772378799,,,True
2026-03-01T15:27:14.021804+00:00,0x1979ae6b7e6534de9c4539d0c205e582ca637c9d,0x1979ae6B7E6534dE9c4539D0c205E582cA637C9D-1769439463256,eth,15m,eth-updown-15m-1772378100,UP,13.6,0.39853479853479856,1772378799,,,True
2026-03-01T15:27:14.021804+00:00,0x1979ae6b7e6534de9c4539d0c205e582ca637c9d,0x1979ae6B7E6534dE9c4539D0c205E582cA637C9D-1769439463256,btc,15m,btc-updown-15m-1772378100,UP,2.32,0.29,1772378799,,,True
2026-03-01T15:27:14.021804+00:00,0x1979ae6b7e6534de9c4539d0c205e582ca637c9d,0x1979ae6B7E6534dE9c4539D0c205E582cA637C9D-1769439463256,sol,15m,sol-updown-15m-1772378100,UP,2.3712,0.32,1772378797,,,True
2026-03-01T15:27:14.021804+00:00,0x1979ae6b7e6534de9c4539d0c205e582ca637c9d,0x1979ae6B7E6534dE9c4539D0c205E582cA637C9D-1769439463256,eth,15m,eth-updown-15m-1772378100,UP,5.85,0.39,1772378797,,,True
2026-03-01T15:27:14.021804+00:00,0x1979ae6b7e6534de9c4539d0c205e582ca637c9d,0x1979ae6B7E6534dE9c4539D0c205E582cA637C9D-1769439463256,eth,15m,eth-updown-15m-1772378100,UP,2.5118,0.38,1772378795,,,True
2026-03-01T15:27:14.021804+00:00,0x1d0034134e339a309700ff2d34e99fa2d48b0313,0x1d0034134e,sol,15m,sol-updown-15m-1772378100,DOWN,23.791,0.74,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0x1d0034134e339a309700ff2d34e99fa2d48b0313,0x1d0034134e,eth,15m,eth-updown-15m-1772378100,UP,15.3,0.51,1772378821,,,True
2026-03-01T15:27:14.021804+00:00,0x1d0034134e339a309700ff2d34e99fa2d48b0313,0x1d0034134e,btc,15m,btc-updown-15m-1772378100,UP,133.919999,0.4586194423885468,1772378821,,,True
2026-03-01T15:27:14.021804+00:00,0x1d0034134e339a309700ff2d34e99fa2d48b0313,0x1d0034134e,btc,15m,btc-updown-15m-1772378100,UP,51.6825,0.45,1772378821,,,True
2026-03-01T15:27:14.021804+00:00,0x1d0034134e339a309700ff2d34e99fa2d48b0313,0x1d0034134e,eth,15m,eth-updown-15m-1772378100,UP,18.5,0.5,1772378819,,,True
2026-03-01T15:27:14.021804+00:00,0x1d0034134e339a309700ff2d34e99fa2d48b0313,0x1d0034134e,eth,15m,eth-updown-15m-1772378100,UP,26.519999,0.5081318632891481,1772378819,,,True
2026-03-01T15:27:14.021804+00:00,0x1d0034134e339a309700ff2d34e99fa2d48b0313,0x1d0034134e,btc,15m,btc-updown-15m-1772378100,UP,36.899999,0.43893536925123716,1772378819,,,True
2026-03-01T15:27:14.021804+00:00,0x1d0034134e339a309700ff2d34e99fa2d48b0313,0x1d0034134e,btc,15m,btc-updown-15m-1772378100,UP,75.4705,0.35,1772378813,,,True
2026-03-01T15:27:14.021804+00:00,0x1d0034134e339a309700ff2d34e99fa2d48b0313,0x1d0034134e,eth,15m,eth-updown-15m-1772378100,UP,6.55,0.43666666666666665,1772378813,,,True
2026-03-01T15:27:14.021804+00:00,0x1d0034134e339a309700ff2d34e99fa2d48b0313,0x1d0034134e,sol,15m,sol-updown-15m-1772378100,UP,5.95,0.34,1772378813,,,True
2026-03-01T15:27:14.021804+00:00,0x1d0034134e339a309700ff2d34e99fa2d48b0313,0x1d0034134e,btc,15m,btc-updown-15m-1772378100,DOWN,38.6098,0.71,1772378797,,,True
2026-03-01T15:27:14.021804+00:00,0x1d0034134e339a309700ff2d34e99fa2d48b0313,0x1d0034134e,btc,15m,btc-updown-15m-1772378100,DOWN,3.55,0.71,1772378797,,,True
2026-03-01T15:27:14.021804+00:00,0x1d0034134e339a309700ff2d34e99fa2d48b0313,0x1d0034134e,btc,15m,btc-updown-15m-1772378100,DOWN,1.1999,0.71,1772378797,,,True
2026-03-01T15:27:14.021804+00:00,0x1d0034134e339a309700ff2d34e99fa2d48b0313,0x1d0034134e,btc,15m,btc-updown-15m-1772378100,DOWN,2.448275,0.7100001334000721,1772378795,,,True
2026-03-01T15:27:14.021804+00:00,0x1d0034134e339a309700ff2d34e99fa2d48b0313,0x1d0034134e,btc,15m,btc-updown-15m-1772378100,DOWN,3.55,0.71,1772378795,,,True
2026-03-01T15:27:14.021804+00:00,0x1d0034134e339a309700ff2d34e99fa2d48b0313,0x1d0034134e,btc,15m,btc-updown-15m-1772378100,DOWN,28.8,0.72,1772378795,,,True
2026-03-01T15:27:14.021804+00:00,0x1d0034134e339a309700ff2d34e99fa2d48b0313,0x1d0034134e,btc,15m,btc-updown-15m-1772378100,DOWN,7.1,0.71,1772378789,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772378100,UP,0.0074,0.37,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772378100,UP,11.4,0.38,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772378100,UP,0.0148,0.37,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772378700,DOWN,1.2,0.4,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772378100,UP,5.55,0.37,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772378700,DOWN,1.949999,0.41999988799997245,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772378700,DOWN,12.0,0.4,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772378100,UP,2.936507,0.370000018900007,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772378100,UP,7.6,0.38,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772378100,UP,0.0222,0.37,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772378700,DOWN,7.4844,0.42,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772378100,UP,7.4,0.37,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772378100,UP,3.2449,0.37,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772378100,UP,0.1406,0.37,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772378100,UP,5.119999,0.3799999599218714,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772378700,DOWN,0.084,0.42,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772378700,DOWN,2.233333,0.4000000358209041,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772378100,UP,5.18,0.37,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772378100,UP,7.4,0.37,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772378700,DOWN,2.0,0.4,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772378100,UP,2.255625,0.36,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772378100,UP,7.6,0.38,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772378700,DOWN,4.465699,0.41999994733188006,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772378100,UP,1.85,0.37,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772378100,UP,3.752857,0.37000002760563694,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772378100,UP,0.0296,0.37,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772378100,UP,7.4,0.37,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772378700,DOWN,0.984,0.4,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772378100,UP,3.7,0.37,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772378700,DOWN,0.08,0.4,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772378100,UP,1.85,0.37,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772378100,UP,0.0111,0.37,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772378100,UP,7.6,0.38,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772378100,UP,0.0144,0.36,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772378100,UP,0.0148,0.37,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772378100,UP,1.9,0.38,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772378100,UP,3.7,0.37,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772378100,UP,1.85,0.37,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772378700,DOWN,1.9,0.4,1772378823,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772378700,DOWN,1.7,0.34,1772378821,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772378700,DOWN,1.040606,0.34000009801983594,1772378821,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772378700,DOWN,0.515151,0.34,1772378821,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772378700,DOWN,1.251818,0.3400000597531056,1772378821,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772378700,DOWN,5.331818,0.34000001402898655,1772378821,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772378100,UP,17.3881,0.41,1772378821,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772378700,DOWN,4.831863,0.3400000182952217,1772378821,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772378700,DOWN,5.0,0.4,1772378815,,,True
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,eth,15m,eth-updown-15m-1772378100,UP,0.549,0.45,1772378815,,,False
2026-03-01T15:27:14.021804+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772378700,DOWN,8.352,0.4,1772378815,,,True
2026-03-01T15:27:14.021804+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,DOWN,36.384187,0.36000000039577634,1772378825,,,True
2026-03-01T15:27:14.021804+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,DOWN,1.647999,0.4099998731188943,1772378817,,,True
2026-03-01T15:27:14.021804+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772378700,UP,39.01159,0.4900000048985443,1772378799,,,True
